PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
09131,1161748,8.996709,0.652372,-0.461605,-0.450503,-0.125014,-0.019279,-0.605488,-0.124869,0.260559,-163.619794,-87.267179,172.882302
09132,1161848,9.222028,0.735510,-0.594840,-0.494564,-0.031061,-0.001575,-0.607923,-0.130141,0.256781,-164.048157,-87.250338,173.026660
09133,1161948,9.301382,0.664400,-0.914101,-0.519366,0.044909,0.009679,-0.606452,-0.133202,0.257628,-164.110274,-87.273550,172.790058
09134,1162048,9.424567,0.501167,-1.218755,-0.503379,0.090437,0.010023,-0.606392,-0.136023,0.253977,-164.004262,-87.321775,172.394259
09135,1162148,9.704367,0.241589,-1.426834,-0.462391,0.107130,0.000365,-0.607816,-0.137800,0.249876,-163.923036,-87.380677,172.046761
09136,1162248,10.069825,-0.181103,-1.514013,-0.406048,0.091805,-0.022064,-0.608773,-0.141649,0.247174,-164.129673,-87.434677,172.019747
09137,1162348,10.549669,-0.571861,-1.441907,-0.329418,0.046559,-0.044392,-0.606755,-0.143103,0.245599,-164.733585,-87.467130,172.434377
09138,1162448,10.891845,-0.891000,-1.471987,-0.242781,-0.015127,-0.069328,-0.607293,-0.144687,0.247522,-165.816909,-87.468742,173.378619
09139,1162548,10.928856,-0.986569,-1.553519,-0.161319,-0.079868,-0.069309,-0.608734,-0.146013,0.244447,-167.042993,-87.433435,174.512552
09140,1162648,10.593871,-0.873288,-1.548697,-0.103562,-0.159902,-0.048453,-0.608281,-0.150103,0.246242,-168.153944,-87.349738,175.564460
09141,1162748,10.213689,-0.600156,-1.447687,-0.068995,-0.229286,-0.024989,-0.606272,-0.146623,0.245921,-169.060694,-87.223572,176.431883
09142,1162848,9.851628,-0.385803,-1.158859,-0.046256,-0.284972,-0.011292,-0.608779,-0.150593,0.246217,-169.836247,-87.064005,177.181109
09143,1162948,9.655212,-0.237476,-0.672047,-0.035220,-0.301203,0.004738,-0.607796,-0.147668,0.247369,-170.388258,-86.893274,177.712932
09144,1163048,9.522183,-0.202499,-0.317421,-0.049216,-0.272422,0.037242,-0.607281,-0.148624,0.246319,-170.523332,-86.735553,177.819232
09145,1163148,9.185187,-0.121204,-0.166214,-0.064353,-0.253680,0.076993,-0.607870,-0.147362,0.251393,-170.249910,-86.584624,177.507672
09146,1163248,9.062767,-0.022130,0.014650,-0.106343,-0.215772,0.111523,-0.605371,-0.147876,0.250869,-169.649728,-86.451495,176.844595
09147,1163348,8.922598,0.078600,0.110566,-0.144824,-0.152724,0.127201,-0.606341,-0.148784,0.249318,-168.871218,-86.351712,175.980651
09148,1163448,8.811722,0.118463,-0.024380,-0.164580,-0.091464,0.129909,-0.609348,-0.148785,0.250317,-168.012884,-86.285244,175.025281
09149,1163548,8.718456,0.208672,-0.204146,-0.162393,-0.054674,0.120635,-0.610357,-0.150288,0.250740,-167.192853,-86.239616,174.109466
09150,1163648,8.924434,0.326820,-0.279232,-0.146364,-0.020671,0.099380,-0.610815,-0.148689,0.248817,-166.494079,-86.214945,173.324306
09151,1163748,9.179981,0.396648,-0.472913,-0.134902,0.015102,0.066509,-0.611316,-0.150674,0.248715,-165.998235,-86.214124,172.749049
09152,1163848,9.263073,0.449965,-0.659707,-0.122913,0.011978,0.037506,-0.612764,-0.150530,0.246216,-165.745844,-86.215373,172.424619
09153,1163948,9.257656,0.533464,-0.732678,-0.111839,-0.030145,0.014325,-0.612756,-0.151004,0.245690,-165.771587,-86.196452,172.385238
09154,1164048,9.249673,0.535668,-0.693269,-0.108635,-0.087641,-0.007896,-0.613264,-0.151519,0.246165,-166.099326,-86.148677,172.650317
09155,1164148,9.281444,0.462259,-0.602923,-0.093349,-0.139082,-0.021361,-0.609776,-0.151076,0.246191,-166.621535,-86.073947,173.119070
09156,1164248,9.366551,0.328422,-0.440301,-0.080385,-0.172751,-0.030642,-0.613278,-0.154034,0.246538,-167.253007,-85.981311,173.704812
09157,1164348,9.485807,0.159426,-0.243785,-0.065961,-0.163511,-0.036705,-0.609276,-0.149589,0.246268,-167.880620,-85.894155,174.295016
09158,1164448,9.496451,0.035699,-0.229543,-0.052923,-0.130853,-0.038455,-0.607795,-0.152128,0.246641,-168.437657,-85.825092,174.822000
09159,1164548,9.383272,-0.071948,-0.246350,-0.035439,-0.099662,-0.034425,-0.609278,-0.151084,0.246191,-168.890099,-85.772767,175.254192
09160,1164648,9.295349,-0.087684,-0.233056,-0.016005,-0.077477,-0.023970,-0.608256,-0.152024,0.244641,-169.210192,-85.731572,175.564864
09161,1164748,9.324798,-0.079732,-0.176672,0.002414,-0.062883,-0.011833,-0.605791,-0.150641,0.246218,-169.402629,-85.697204,175.758121
09162,1164848,9.496292,-0.075868,-0.078572,0.011466,-0.038274,0.000731,-0.607776,-0.152080,0.245641,-169.459514,-85.675348,175.820650
09163,1164948,9.669683,-0.035480,-0.032533,0.009204,-0.005105,0.010023,-0.605749,-0.148053,0.244346,-169.402261,-85.671200,175.767415
09164,1165048,9.721779,0.140852,-0.149363,-0.011040,0.013700,0.018671,-0.606287,-0.149637,0.246269,-169.265975,-85.676720,175.623276
09165,1165148,9.633027,0.438794,-0.171414,-0.052468,0.012896,0.024156,-0.602778,-0.147651,0.245372,-169.113423,-85.681174,175.438985
09166,1165248,9.494930,0.684517,-0.167043,-0.091718,0.006667,0.020717,-0.602268,-0.146140,0.244948,-169.017774,-85.682470,175.289158
09167,1165348,9.437428,0.780867,-0.211869,-0.106416,0.005381,0.010381,-0.604227,-0.148503,0.242821,-169.009448,-85.684165,175.218398
09168,1165448,9.415406,0.783086,-0.312964,-0.098615,-0.003466,-0.000145,-0.600752,-0.149579,0.243271,-169.087958,-85.682033,175.239147
09169,1165548,9.405996,0.680287,-0.344821,-0.090871,-0.017390,-0.008114,-0.604727,-0.148993,0.242796,-169.241195,-85.672924,175.339236
09170,1165648,9.396716,0.505908,-0.258248,-0.080522,-0.021058,-0.014317,-0.602220,-0.150479,0.241721,-169.439192,-85.662385,175.490123
09171,1165748,9.398656,0.335323,-0.082633,-0.068369,-0.010486,-0.012328,-0.600722,-0.148510,0.241823,-169.600271,-85.657563,175.610947
09172,1165848,9.423767,0.200765,0.023408,-0.058373,0.011188,-0.012382,-0.599183,-0.149410,0.239274,-169.726545,-85.664943,175.702596
09173,1165948,9.516357,0.162131,0.087858,-0.056768,0.049918,-0.005155,-0.600653,-0.145850,0.238451,-169.746156,-85.693417,175.688187
09174,1166048,9.669570,0.182482,0.030174,-0.057654,0.095353,0.005826,-0.599645,-0.149804,0.237248,-169.620804,-85.746379,175.527888
09175,1166148,9.799466,0.203182,-0.053471,-0.065758,0.130516,0.019462,-0.596615,-0.147762,0.235352,-169.341193,-85.817683,175.208252
09176,1166248,9.833699,0.194703,-0.107158,-0.067506,0.140718,0.034491,-0.596076,-0.145681,0.233455,-168.919024,-85.892962,174.744697
09177,1166348,9.995081,0.143400,0.096345,-0.064512,0.156260,0.043839,-0.595125,-0.144820,0.236005,-168.378724,-85.975638,174.164467
09178,1166448,10.112678,0.063289,0.321289,-0.067312,0.191034,0.060241,-0.595033,-0.145078,0.230981,-167.621342,-86.075384,173.365085
09179,1166548,10.218343,-0.049815,0.673675,-0.062354,0.235340,0.079181,-0.595479,-0.141960,0.228635,-166.574551,-86.196579,172.278590
09180,1166648,10.409316,-0.131452,0.966277,-0.046875,0.316098,0.105050,-0.594980,-0.141470,0.228660,-165.040840,-86.357339,170.713221
09181,1166748,10.772541,-0.239326,0.925239,0.000405,0.426125,0.118227,-0.594940,-0.139879,0.226737,-162.915044,-86.573312,168.582123
09182,1166848,11.217686,-0.340099,0.677270,0.076858,0.537375,0.115132,-0.595332,-0.137613,0.221341,-160.105614,-86.844490,165.810702
09183,1166948,11.421441,-0.221121,0.276253,0.136336,0.581508,0.100393,-0.597785,-0.137477,0.219341,-156.701572,-87.133316,162.478731
09184,1167048,11.502174,0.085310,0.039508,0.147876,0.523517,0.083306,-0.600697,-0.130286,0.216197,-153.079359,-87.384945,158.935730
09185,1167148,11.734264,0.470876,-0.019339,0.087302,0.430658,0.062523,-0.596665,-0.130229,0.213699,-149.647591,-87.584659,155.549213
09186,1167248,12.268678,0.698629,-0.049743,0.001908,0.385905,0.049884,-0.599590,-0.130511,0.210174,-146.191703,-87.757204,152.089995
09187,1167348,12.643954,0.838185,-0.404860,-0.083352,0.381961,0.040576,-0.599556,-0.127450,0.208827,-142.382380,-87.921794,148.228536
09188,1167448,12.791155,0.891845,-0.766946,-0.163069,0.389934,0.036397,-0.601992,-0.122806,0.206556,-137.947069,-88.080571,143.695329
09189,1167548,12.701598,0.850687,-0.996961,-0.233418,0.371880,0.038281,-0.603476,-0.121761,0.206107,-133.005234,-88.217778,138.615328
09190,1167648,12.306092,0.804233,-1.202818,-0.284813,0.305405,0.034159,-0.600908,-0.120114,0.202185,-128.392943,-88.317758,133.835820
09191,1167748,11.770488,0.647025,-1.435850,-0.326242,0.191265,0.024955,-0.605337,-0.115438,0.199913,-125.281699,-88.372732,130.534369
09192,1167848,11.191902,0.392182,-1.396409,-0.348248,0.063721,0.017640,-0.606831,-0.115414,0.199913,-124.252678,-88.385973,129.303376
09193,1167948,10.658115,0.197674,-1.196093,-0.367648,-0.050761,0.017689,-0.602828,-0.110471,0.199668,-125.137778,-88.361807,129.976128
09194,1168048,10.207013,0.017890,-0.850232,-0.366994,-0.120832,0.022543,-0.603372,-0.110085,0.202193,-127.047821,-88.311274,131.674630
09195,1168148,9.723152,-0.115685,-0.592921,-0.345572,-0.140760,0.024187,-0.601802,-0.109418,0.198220,-129.111814,-88.251272,133.539479
09196,1168248,9.200560,-0.265836,-0.382514,-0.304619,-0.127932,0.025086,-0.600846,-0.106067,0.200897,-130.833649,-88.193781,135.085549
09197,1168348,8.692444,-0.392952,-0.330892,-0.239788,-0.095512,0.020344,-0.603326,-0.105007,0.200448,-132.048667,-88.149409,136.161771
09198,1168448,8.106085,-0.410061,-0.350280,-0.146056,-0.092198,0.004915,-0.602251,-0.102837,0.196551,-133.297779,-88.112091,137.325883
09199,1168548,7.607018,-0.444812,-0.479310,-0.033823,-0.083728,-0.022145,-0.598331,-0.103068,0.200051,-134.657282,-88.088439,138.664832
09200,1168648,7.214971,-0.598459,-0.659952,0.081766,-0.066043,-0.055261,-0.599338,-0.103575,0.200525,-136.114285,-88.084237,140.167643
09201,1168748,6.963511,-0.823949,-0.852137,0.204772,-0.038974,-0.085522,-0.597818,-0.099565,0.199729,-137.563659,-88.101928,141.733381
09202,1168848,6.992312,-1.061782,-1.138477,0.305700,-0.011653,-0.100371,-0.595829,-0.101589,0.199628,-138.864647,-88.135695,143.208550
09203,1168948,7.288296,-1.335588,-1.422888,0.370967,0.017692,-0.107965,-0.593855,-0.101669,0.200628,-139.944959,-88.184031,144.500392
09204,1169048,7.751727,-1.635239,-1.648431,0.398513,0.037284,-0.102978,-0.590892,-0.105751,0.201425,-140.772367,-88.238474,145.555057
09205,1169148,8.443926,-1.805165,-1.639822,0.403477,0.052452,-0.081460,-0.592365,-0.103686,0.200527,-141.151540,-88.291533,146.164206
09206,1169248,9.304360,-1.715684,-1.454650,0.384122,0.077199,-0.044481,-0.590365,-0.105188,0.199951,-140.695333,-88.342241,145.926603
09207,1169348,10.286592,-1.513498,-1.301858,0.340338,0.115971,-0.011527,-0.591346,-0.107117,0.198850,-139.216151,-88.397672,144.640610
09208,1169448,11.184910,-1.304045,-1.191534,0.280530,0.133686,0.021805,-0.589824,-0.107068,0.197351,-136.900651,-88.446642,142.483804
09209,1169548,11.709746,-1.031627,-1.320214,0.222375,0.112694,0.055488,-0.590304,-0.107012,0.196351,-134.291420,-88.470905,139.999918
09210,1169648,11.787664,-0.676651,-1.385621,0.175946,0.073933,0.083964,-0.587787,-0.107976,0.194802,-131.846480,-88.465100,137.653807
09211,1169748,11.487917,-0.332731,-1.334243,0.145863,0.046896,0.093857,-0.589810,-0.104553,0.196978,-129.748262,-88.442393,135.637291
09212,1169848,11.027558,-0.062151,-1.185087,0.127172,0.033744,0.090447,-0.588329,-0.106594,0.197377,-127.981002,-88.414653,133.941107
09213,1169948,10.495246,0.086669,-0.901289,0.113364,0.011278,0.073098,-0.592254,-0.104393,0.194479,-126.859766,-88.385823,132.883240
09214,1170048,9.970558,0.113368,-0.569622,0.099814,-0.020938,0.051452,-0.590744,-0.100407,0.194182,-126.559145,-88.355540,132.638514
09215,1170148,9.574753,0.044171,-0.197972,0.084767,-0.067608,0.027064,-0.591749,-0.100415,0.194682,-127.294078,-88.320388,133.421135
09216,1170248,9.308523,-0.117638,0.087303,0.087093,-0.116220,0.008590,-0.592779,-0.098503,0.196782,-128.942034,-88.275903,135.118526
09217,1170348,9.103215,-0.240263,0.235295,0.109095,-0.152434,-0.001516,-0.589248,-0.094476,0.194988,-131.120967,-88.220843,137.359803
09218,1170448,8.873276,-0.334469,0.283903,0.143661,-0.178331,-0.012295,-0.590791,-0.095569,0.197435,-133.612513,-88.157597,139.933748
09219,1170548,8.655712,-0.442629,0.283028,0.181088,-0.195183,-0.014383,-0.589797,-0.092122,0.198113,-136.136970,-88.084885,142.562193
09220,1170648,8.446376,-0.444583,0.239635,0.202248,-0.195677,-0.014661,-0.587861,-0.092298,0.201113,-138.465364,-88.008491,145.006726
09221,1170748,8.281629,-0.495044,0.297294,0.220462,-0.175178,-0.015495,-0.586345,-0.090778,0.200190,-140.407092,-87.938287,147.074925
09222,1170848,8.251171,-0.503791,0.290226,0.232588,-0.141385,-0.009470,-0.586407,-0.088954,0.203790,-141.814122,-87.878885,148.615131
09223,1170948,8.288262,-0.363245,0.255186,0.231802,-0.099466,-0.006693,-0.585956,-0.089581,0.206264,-142.725888,-87.836385,149.659340
09224,1171048,8.414203,-0.295262,0.174652,0.209254,-0.078377,-0.005555,-0.586454,-0.089573,0.206264,-143.412206,-87.802614,150.465045
09225,1171148,8.667270,-0.241105,0.110166,0.179902,-0.045747,-0.011213,-0.582956,-0.088109,0.205841,-143.877217,-87.785517,151.032468
09226,1171248,8.984842,-0.264248,0.075389,0.138716,-0.017475,-0.014680,-0.582447,-0.087595,0.205367,-144.155922,-87.782555,151.389840
09227,1171348,9.293333,-0.363392,-0.042081,0.104620,-0.016807,-0.013554,-0.580456,-0.088125,0.205342,-144.433968,-87.779460,151.727014
09228,1171448,9.518085,-0.453151,-0.027411,0.094953,-0.037307,-0.014521,-0.577500,-0.085778,0.207469,-144.902103,-87.767018,152.248898
09229,1171548,9.786613,-0.548358,0.093254,0.100339,-0.059776,-0.011908,-0.581441,-0.087089,0.204893,-145.515808,-87.742959,152.919583
09230,1171648,10.017259,-0.673461,0.161583,0.126522,-0.081336,-0.010664,-0.579513,-0.086791,0.208417,-146.258059,-87.707963,153.733974
09231,1171748,10.060060,-0.735370,0.312186,0.140747,-0.095488,-0.007727,-0.578064,-0.086436,0.210942,-147.042202,-87.664842,154.598507
09232,1171848,9.915568,-0.720282,0.492560,0.141188,-0.106587,-0.003256,-0.575559,-0.083462,0.210596,-147.825109,-87.614511,155.462121
09233,1171948,9.714958,-0.696141,0.639903,0.121323,-0.118665,0.002656,-0.575107,-0.083591,0.213095,-148.601635,-87.556037,156.308028
09234,1172048,9.600701,-0.607091,0.833026,0.103231,-0.120693,0.002782,-0.576589,-0.081550,0.212696,-149.362321,-87.496062,157.127773
09235,1172148,9.483528,-0.494287,0.945686,0.093431,-0.099062,-0.000502,-0.570635,-0.079226,0.214324,-149.989420,-87.447317,157.808238
09236,1172248,9.415551,-0.400729,0.961381,0.091944,-0.071153,0.000317,-0.575105,-0.077138,0.213925,-150.410067,-87.411950,158.281232
09237,1172348,9.366585,-0.302712,0.886066,0.088389,-0.038848,-0.001089,-0.570677,-0.076855,0.216950,-150.637982,-87.392979,158.559278
09238,1172448,9.320193,-0.255846,0.757469,0.077356,-0.012843,-0.008195,-0.572168,-0.074839,0.217052,-150.787524,-87.388960,158.752551
09239,1172548,9.313465,-0.274419,0.682414,0.069430,0.001659,-0.021818,-0.568686,-0.072925,0.217654,-151.002366,-87.395974,159.006655
09240,1172648,9.244794,-0.326449,0.626399,0.064403,0.000339,-0.037532,-0.567727,-0.073037,0.219654,-151.403560,-87.406605,159.444430
09241,1172748,9.217100,-0.446273,0.555691,0.068302,-0.010628,-0.052639,-0.569729,-0.072531,0.220178,-152.040627,-87.415627,160.120572
09242,1172848,9.232617,-0.554424,0.485057,0.065435,-0.025121,-0.061909,-0.564745,-0.071116,0.220256,-152.872965,-87.419352,160.990563
09243,1172948,9.231045,-0.606886,0.425499,0.063547,-0.033782,-0.065057,-0.566277,-0.071687,0.222229,-153.793161,-87.418855,161.947447
09244,1173048,9.350525,-0.656417,0.431086,0.051139,-0.038893,-0.066415,-0.565796,-0.070746,0.223280,-154.763017,-87.415349,162.946962
09245,1173148,9.481925,-0.582044,0.442054,0.030656,-0.024216,-0.069514,-0.565804,-0.070272,0.223805,-155.700831,-87.419476,163.902684
09246,1173248,9.513140,-0.485298,0.420778,0.024737,-0.005056,-0.074150,-0.563868,-0.070448,0.226804,-156.602064,-87.434030,164.818408
09247,1173348,9.606874,-0.480556,0.300703,0.016528,0.012266,-0.084116,-0.562890,-0.070512,0.227805,-157.551459,-87.459287,165.777644
09248,1173448,9.597614,-0.533906,0.022404,0.008402,0.035027,-0.088969,-0.559883,-0.070512,0.226806,-158.474341,-87.496976,166.705683
09249,1173548,9.594112,-0.713835,-0.280541,0.027221,0.044201,-0.092164,-0.561359,-0.070938,0.225780,-159.411190,-87.539560,167.658502
09250,1173648,9.749849,-0.934349,-0.550233,0.072465,0.051500,-0.099755,-0.560919,-0.072087,0.228728,-160.418663,-87.586856,168.707975
09251,1173748,10.069656,-1.043294,-0.512796,0.119013,0.078099,-0.110546,-0.558459,-0.073693,0.230152,-161.464672,-87.649766,169.822726
09252,1173848,10.544187,-0.947274,-0.144554,0.124732,0.129372,-0.119999,-0.557464,-0.074207,0.230127,-162.474533,-87.741446,170.904571
09253,1173948,11.264997,-0.653614,0.577422,0.074864,0.196722,-0.133855,-0.556448,-0.073677,0.229154,-163.513671,-87.871564,171.987077
09254,1174048,12.185201,-0.288535,1.447169,0.014927,0.294642,-0.150725,-0.560963,-0.076169,0.230525,-164.565052,-88.057516,173.047378
09255,1174148,13.042278,0.342979,1.962489,-0.048775,0.415993,-0.175253,-0.558933,-0.076104,0.228526,-165.763902,-88.313522,174.218545
09256,1174248,13.444709,1.117635,2.121877,-0.108292,0.533870,-0.212685,-0.559416,-0.077543,0.227450,-167.683545,-88.639130,176.076395
09257,1174348,13.324796,1.664002,1.841799,-0.163394,0.613658,-0.256375,-0.560347,-0.077358,0.223951,-171.828969,-89.011312,-179.871474
09258,1174448,12.955944,1.751935,1.520522,-0.206854,0.676039,-0.294091,-0.562319,-0.081240,0.222248,177.039450,-89.407445,-168.858056
09259,1174548,12.994600,1.396552,1.052306,-0.213354,0.755596,-0.320778,-0.565267,-0.079602,0.220324,126.315821,-89.731678,-118.256310
09260,1174648,13.350180,0.705896,0.440963,-0.191554,0.835075,-0.339588,-0.566676,-0.078365,0.215876,52.154022,-89.478727,-44.203846
09261,1174748,13.288194,0.043292,-0.344977,-0.165317,0.847705,-0.344888,-0.569190,-0.080865,0.216748,37.087240,-88.989582,-29.231352
09262,1174848,12.616734,-0.502512,-1.457926,-0.130925,0.736895,-0.333077,-0.570069,-0.077571,0.210902,33.059510,-88.533815,-25.278464
09263,1174948,11.797987,-1.207925,-2.565704,-0.076595,0.506843,-0.302335,-0.572098,-0.077635,0.212901,32.631564,-88.195656,-24.894884
09264,1175048,10.956030,-1.611188,-3.255802,-0.017368,0.199139,-0.250653,-0.575534,-0.074969,0.210528,34.371193,-88.021009,-26.645944
09265,1175148,10.200764,-1.577442,-3.192226,0.030273,-0.080965,-0.201606,-0.572578,-0.072621,0.212655,37.882299,-87.990127,-30.142241
09266,1175248,9.716409,-1.298172,-2.535035,0.095150,-0.282899,-0.166028,-0.572624,-0.077201,0.214426,43.106001,-88.051390,-35.314835
09267,1175348,9.383307,-0.943704,-1.550350,0.157112,-0.394715,-0.156047,-0.576155,-0.070814,0.217753,50.019625,-88.141742,-42.142452
09268,1175448,9.046986,-0.533695,-0.430520,0.163797,-0.420345,-0.146027,-0.572267,-0.073111,0.222651,57.817980,-88.215631,-49.851046
09269,1175548,8.551829,-0.099329,0.410878,0.084942,-0.398891,-0.122289,-0.571306,-0.072226,0.224702,65.522641,-88.261901,-57.510831
09270,1175648,8.079608,0.498065,0.818704,-0.042970,-0.318308,-0.076020,-0.569350,-0.072354,0.226701,71.689814,-88.287194,-63.705632
09271,1175748,7.721908,1.190152,0.753199,-0.168913,-0.149730,-0.018919,-0.571377,-0.075883,0.228022,74.477696,-88.301008,-66.591843
09272,1175848,7.315660,1.590802,0.205405,-0.267771,0.042311,0.033917,-0.569340,-0.076790,0.225473,73.376786,-88.312169,-65.644310
09273,1175948,7.158342,1.717950,-0.564232,-0.319576,0.203158,0.068760,-0.571302,-0.080648,0.223270,69.047652,-88.311200,-61.496961
09274,1176048,7.306283,1.542345,-1.096884,-0.376461,0.330636,0.099542,-0.572716,-0.082401,0.218670,62.256256,-88.284307,-54.918946
09275,1176148,7.570779,1.207256,-1.496480,-0.400427,0.399852,0.113516,-0.569738,-0.088427,0.218366,54.541609,-88.218916,-47.430909
09276,1176248,8.036967,0.836793,-1.742078,-0.358791,0.388710,0.101824,-0.569691,-0.093265,0.215113,47.782700,-88.124061,-40.874952
09277,1176348,8.672241,0.442877,-1.954365,-0.257547,0.309527,0.058552,-0.572614,-0.092550,0.211639,43.204678,-88.023228,-36.442723
09278,1176448,9.350203,0.031927,-2.103442,-0.114014,0.195999,-0.002901,-0.572600,-0.094993,0.210512,41.066863,-87.938533,-34.369671
09279,1176548,10.212207,-0.230046,-1.917437,0.033502,0.098398,-0.058683,-0.571114,-0.099999,0.210258,40.799454,-87.873656,-34.083573
09280,1176648,10.896884,-0.207534,-1.633998,0.157649,0.031261,-0.095491,-0.570092,-0.101438,0.208683,41.698735,-87.823866,-34.893766
09281,1176748,11.075190,-0.017894,-1.463621,0.220724,-0.048513,-0.116197,-0.572565,-0.106806,0.206904,43.626945,-87.798919,-36.697476
09282,1176848,10.956296,0.093688,-1.142024,0.231174,-0.125353,-0.104317,-0.572035,-0.104749,0.205506,46.212325,-87.807272,-39.152849
09283,1176948,10.862347,0.198858,-0.704925,0.208231,-0.169808,-0.067479,-0.572125,-0.108453,0.209826,48.937884,-87.844031,-41.761615
09284,1177048,10.703723,0.353136,-0.241291,0.169751,-0.174376,-0.020251,-0.573610,-0.107907,0.209352,51.326302,-87.898787,-44.054996
09285,1177148,10.420665,0.487702,0.042992,0.124775,-0.144133,0.023470,-0.574117,-0.107924,0.209851,53.001695,-87.959638,-45.660604
09286,1177248,10.080614,0.547000,0.236205,0.071147,-0.101657,0.062902,-0.574095,-0.105882,0.208953,53.791754,-88.022846,-46.411036
09287,1177348,9.746780,0.516595,0.357767,0.016657,-0.046885,0.094398,-0.575602,-0.107876,0.209351,53.524801,-88.081869,-46.135074
09288,1177448,9.432644,0.487068,0.433961,-0.027522,0.007749,0.116342,-0.576107,-0.106397,0.209927,52.215364,-88.131887,-44.841411
09289,1177548,9.230441,0.390950,0.335735,-0.061311,0.054330,0.121449,-0.580054,-0.106238,0.207926,50.111466,-88.166153,-42.772285
09290,1177648,8.983934,0.252094,0.150521,-0.049913,0.063762,0.125858,-0.582528,-0.107147,0.206875,47.756567,-88.196149,-40.445537
09291,1177748,8.972299,0.144112,0.010621,-0.033176,0.044888,0.123270,-0.582023,-0.108625,0.206299,45.618965,-88.229568,-38.326637
09292,1177848,8.990828,0.083397,-0.070176,-0.007024,0.014579,0.120221,-0.583036,-0.107163,0.207375,43.855459,-88.271826,-36.567051
09293,1177948,9.047346,0.112930,-0.076247,0.015082,-0.023270,0.115360,-0.584004,-0.107075,0.205875,42.585992,-88.326543,-35.289092
09294,1178048,8.981450,0.150558,-0.075107,0.040632,-0.051716,0.104737,-0.586009,-0.109060,0.206273,41.790637,-88.388555,-34.470832
09295,1178148,8.972598,0.310597,0.002811,0.082378,-0.073713,0.090981,-0.589023,-0.107590,0.207847,41.482100,-88.454522,-34.115683
09296,1178248,8.983338,0.447338,0.089102,0.117478,-0.069646,0.068352,-0.588535,-0.108120,0.208322,41.481174,-88.510126,-34.048169
09297,1178348,8.977857,0.438068,0.114107,0.149367,-0.058413,0.048185,-0.591026,-0.108081,0.208321,41.670488,-88.553249,-34.152703
09298,1178448,8.992569,0.453106,0.124133,0.169367,-0.052020,0.034783,-0.589552,-0.109149,0.209270,42.013600,-88.588507,-34.399640
09299,1178548,9.029458,0.456490,0.187711,0.189730,-0.046276,0.026788,-0.592520,-0.107559,0.208346,42.432218,-88.618205,-34.710455
09300,1178648,8.984521,0.554298,0.228119,0.204767,-0.047327,0.020007,-0.593554,-0.108138,0.210319,43.013489,-88.645641,-35.175377
09301,1178748,9.046745,0.630563,0.258622,0.209733,-0.049217,0.017263,-0.595550,-0.110099,0.210217,43.700688,-88.672657,-35.743441
09302,1178848,9.025623,0.719209,0.250843,0.209846,-0.050712,0.014041,-0.596076,-0.110163,0.211716,44.498537,-88.698826,-36.422155
09303,1178948,9.032200,0.800050,0.250552,0.211345,-0.057599,0.009602,-0.594567,-0.112132,0.210616,45.534052,-88.725729,-37.337778
09304,1179048,8.964159,0.801265,0.307765,0.218582,-0.064586,0.005320,-0.598072,-0.112124,0.211614,46.826724,-88.753206,-38.506510
09305,1179148,8.942620,0.766097,0.368044,0.236933,-0.075889,-0.003079,-0.595068,-0.108660,0.211293,48.562456,-88.780791,-40.107921
09306,1179248,8.953750,0.694676,0.451222,0.251455,-0.088675,-0.008308,-0.598117,-0.111248,0.214164,50.745741,-88.809639,-42.148684
09307,1179348,9.039314,0.578123,0.565503,0.258756,-0.090475,-0.005879,-0.595130,-0.112292,0.214114,53.034200,-88.838519,-44.290467
09308,1179448,9.066569,0.567964,0.572734,0.254656,-0.080202,0.002416,-0.600115,-0.109248,0.214765,55.048377,-88.866114,-46.160268
09309,1179548,9.059919,0.621576,0.515428,0.238434,-0.074096,0.015337,-0.594209,-0.113497,0.218062,56.786155,-88.896635,-47.762928
09310,1179648,8.986504,0.706136,0.493183,0.213006,-0.072490,0.025414,-0.597191,-0.109464,0.218265,58.399138,-88.930605,-49.255362
09311,1179748,8.991504,0.761762,0.495085,0.184582,-0.074828,0.040393,-0.596707,-0.111987,0.218637,59.922028,-88.971839,-50.673999
09312,1179848,9.031755,0.834889,0.554880,0.154054,-0.085599,0.056886,-0.598227,-0.110541,0.220213,61.602477,-89.023587,-52.267740
09313,1179948,9.170180,0.955502,0.654669,0.123933,-0.103523,0.073173,-0.597759,-0.112116,0.221636,63.761018,-89.087377,-54.356925
09314,1180048,9.385914,1.046552,0.767873,0.091401,-0.114672,0.083816,-0.597318,-0.112767,0.224610,66.445469,-89.157875,-56.990743
09315,1180148,9.629340,1.101238,0.915674,0.058077,-0.108908,0.087621,-0.597751,-0.112590,0.221111,69.301597,-89.227112,-59.815366
09316,1180248,9.817444,1.151695,0.963607,0.021471,-0.090205,0.091566,-0.598315,-0.113249,0.224584,71.800585,-89.292965,-62.303815
09317,1180348,9.915887,1.136824,0.967547,-0.017546,-0.067602,0.089727,-0.597793,-0.110219,0.223737,73.699230,-89.352675,-64.214264
09318,1180448,9.904951,1.082736,0.929232,-0.046430,-0.055004,0.090118,-0.595818,-0.109801,0.224762,75.278668,-89.409947,-65.822077
09319,1180548,9.826657,1.025725,0.847239,-0.069903,-0.037272,0.084571,-0.598788,-0.109705,0.223762,76.205498,-89.461233,-66.790738
