PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
03796,481038,10.895795,-0.103099,3.012020,-0.074387,0.376591,0.117470,-0.652158,-0.261683,0.151319,-7.897897,-84.633335,11.216903
03797,481138,11.265405,-0.487154,3.172855,-0.006463,0.407275,0.135786,-0.652092,-0.261016,0.147846,-8.350888,-84.391036,11.668973
03798,481238,11.811429,-0.948123,3.017776,0.055707,0.472710,0.169359,-0.653538,-0.259875,0.145397,-8.860673,-84.108429,12.214119
03799,481338,12.174349,-1.014638,2.597178,0.109773,0.532876,0.204863,-0.652966,-0.254732,0.142153,-9.425183,-83.788057,12.845732
03800,481438,12.438658,-0.605836,2.252840,0.139752,0.566833,0.232585,-0.657910,-0.254059,0.140177,-10.021271,-83.445177,13.526792
03801,481538,12.776645,0.078812,2.072409,0.144465,0.573841,0.233723,-0.656322,-0.248883,0.135934,-10.550442,-83.097518,14.143661
03802,481638,13.231550,0.684578,1.710597,0.132459,0.548433,0.209272,-0.656300,-0.246842,0.135036,-10.945026,-82.766228,14.618431
03803,481738,13.731520,1.103447,1.268500,0.107883,0.468715,0.183615,-0.661220,-0.243629,0.132187,-11.274158,-82.482258,15.013335
03804,481838,13.887777,1.277339,0.774429,0.043723,0.368897,0.146506,-0.660205,-0.238140,0.131967,-11.544576,-82.258331,15.312149
03805,481938,13.436429,1.071528,0.172646,-0.027731,0.261032,0.116195,-0.662629,-0.237434,0.128494,-11.808193,-82.098302,15.562909
03806,482038,12.663853,0.644420,-0.232373,-0.086065,0.159795,0.100965,-0.659613,-0.231953,0.127774,-12.120323,-81.996700,15.828976
03807,482138,11.656813,0.128869,-0.544820,-0.129843,0.073024,0.091934,-0.658610,-0.228481,0.127952,-12.490032,-81.944601,16.127895
03808,482238,10.650901,-0.269390,-0.852440,-0.136694,-0.036287,0.095779,-0.658080,-0.225926,0.126580,-12.972974,-81.952840,16.537204
03809,482338,9.698499,-0.568167,-1.140744,-0.135857,-0.178039,0.097705,-0.657101,-0.220035,0.128385,-13.598923,-82.039359,17.091337
03810,482438,9.119920,-0.969845,-0.869396,-0.090479,-0.290276,0.097269,-0.654636,-0.219150,0.129936,-14.324887,-82.187466,17.772501
03811,482538,8.546606,-1.422448,-0.625842,-0.005211,-0.332558,0.111262,-0.654589,-0.213573,0.128216,-15.133232,-82.355731,18.585816
03812,482638,7.702931,-1.896133,-0.425235,0.120435,-0.354792,0.111127,-0.652658,-0.211282,0.131842,-15.931412,-82.534766,19.461133
03813,482738,7.027244,-2.331022,-0.183473,0.309504,-0.365199,0.109482,-0.652191,-0.207899,0.134019,-16.667457,-82.718251,20.382632
03814,482838,6.769467,-2.580912,0.103652,0.518131,-0.336475,0.105396,-0.653729,-0.206501,0.136594,-17.267825,-82.885299,21.287468
03815,482938,6.990265,-2.509961,0.372900,0.684603,-0.252431,0.099383,-0.656202,-0.201953,0.136322,-17.659871,-83.006467,22.078189
03816,483038,7.475705,-2.064072,0.726211,0.775056,-0.125308,0.085407,-0.655300,-0.197252,0.142074,-17.770751,-83.060267,22.637693
03817,483138,8.150738,-1.658112,0.881652,0.777423,-0.002757,0.070539,-0.657260,-0.194657,0.140701,-17.640137,-83.049788,22.955243
03818,483238,8.792904,-1.322160,0.855895,0.690709,0.089768,0.060779,-0.657228,-0.192592,0.139303,-17.384142,-82.990575,23.096431
03819,483338,9.304943,-0.815267,0.817540,0.591829,0.108088,0.058352,-0.663707,-0.189025,0.139979,-17.149660,-82.921839,23.202221
03820,483438,9.884102,-0.060080,0.756076,0.492482,0.087077,0.057160,-0.661744,-0.190126,0.141428,-16.996139,-82.864870,23.332249
03821,483538,10.538616,0.634047,0.469948,0.404919,0.042521,0.045240,-0.667699,-0.187990,0.140529,-16.900179,-82.834369,23.469739
03822,483638,11.040161,0.969910,0.045665,0.328490,-0.011238,0.029814,-0.666720,-0.187057,0.141579,-16.851829,-82.835955,23.611086
03823,483738,11.266450,0.832588,-0.204980,0.267924,-0.045460,0.010524,-0.670196,-0.185981,0.141129,-16.799304,-82.859552,23.713245
03824,483838,10.949697,0.380891,-0.170863,0.218632,-0.046294,-0.012732,-0.666715,-0.184068,0.141732,-16.674140,-82.887487,23.713726
03825,483938,10.395169,-0.072342,0.100243,0.186084,-0.054064,-0.037393,-0.667718,-0.182581,0.142308,-16.468392,-82.923739,23.614202
03826,484038,9.901285,-0.451097,0.462038,0.184228,-0.079703,-0.057764,-0.669681,-0.181979,0.140833,-16.204761,-82.977333,23.455284
03827,484138,9.515870,-0.727256,0.816389,0.204577,-0.116986,-0.056500,-0.667192,-0.182517,0.140808,-15.980225,-83.051177,23.347512
03828,484238,9.048946,-0.912913,1.008092,0.237752,-0.148041,-0.037139,-0.667702,-0.179070,0.141985,-15.862059,-83.139054,23.366044
03829,484338,8.751251,-0.834117,1.201672,0.231111,-0.179286,-0.035502,-0.667700,-0.177575,0.142061,-15.795287,-83.243906,23.432494
03830,484438,8.532427,-0.863747,1.154436,0.275844,-0.209447,-0.010891,-0.663722,-0.176666,0.142614,-15.859705,-83.361543,23.656818
03831,484538,8.095894,-0.764026,1.227949,0.313552,-0.255904,-0.001047,-0.666269,-0.176771,0.145612,-16.019604,-83.503176,23.998939
03832,484638,8.169000,-0.692005,1.238435,0.319510,-0.293638,0.012130,-0.665279,-0.175316,0.146188,-16.307103,-83.663322,24.472792
03833,484738,8.280583,-0.597090,1.220156,0.314182,-0.318104,0.026902,-0.663350,-0.174520,0.149738,-16.729770,-83.834174,25.079396
03834,484838,8.413743,-0.498481,1.239096,0.313625,-0.333625,0.041734,-0.662831,-0.173483,0.148789,-17.284563,-84.010479,25.818349
03835,484938,8.610041,-0.394007,1.309758,0.282466,-0.346796,0.047088,-0.661897,-0.171675,0.152390,-17.948192,-84.192210,26.648528
03836,485038,8.758941,-0.375680,1.410710,0.256382,-0.342616,0.049846,-0.661952,-0.171321,0.155414,-18.682468,-84.370118,27.534421
03837,485138,8.906556,-0.387940,1.503602,0.233771,-0.333657,0.050238,-0.661427,-0.172253,0.153864,-19.466809,-84.541917,28.457332
03838,485238,8.918765,-0.509535,1.486354,0.210771,-0.330903,0.048566,-0.658976,-0.173386,0.155813,-20.304156,-84.711280,29.419983
03839,485338,8.890667,-0.606374,1.578570,0.171214,-0.325196,0.040738,-0.658974,-0.172389,0.155864,-21.163965,-84.877818,30.382169
03840,485438,8.899520,-0.674360,1.715142,0.124868,-0.306880,0.033678,-0.658538,-0.171071,0.159439,-22.023063,-85.034755,31.316742
