time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
364728,0.084602,-0.032382,-0.141221,0.790896289,-0.108032887,0.045762371,-0.071036,-0.00225,-0.310794,1016.549011
364828,0.060644,-0.02735,-0.134727,0.774498144,-0.075694948,0.031937113,-0.069932,0.001486,-0.316114,1016.549011
364928,0.040892,-0.061362,-0.135461,0.757549072,-0.050949381,0.022217732,-0.068706,0.010494,-0.327177,1016.549011
365028,0.01622,-0.129662,-0.140508,0.754716804,-0.028285567,0.018404639,-0.065024,0.016401,-0.336893,1016.549011
365128,-0.008732,-0.207861,-0.150577,0.767714742,-0.017240103,0.027630928,-0.063784,0.022966,-0.349083,1016.549011
365228,-0.027291,-0.258073,-0.159432,0.797289794,-0.023158247,0.05211268,-0.064998,0.034625,-0.362519,1016.549011
365328,-0.028949,-0.289415,-0.162294,0.825581443,-0.044861546,0.068497629,-0.064222,0.044758,-0.37603,1016.549011
365428,-0.023735,-0.316062,-0.156943,0.854278969,-0.073529381,0.080967732,-0.067937,0.055934,-0.388993,1016.549011
365528,-0.022418,-0.332567,-0.149031,0.886367423,-0.101880103,0.088927113,-0.069685,0.068501,-0.400379,1016.544983
365628,-0.017062,-0.33878,-0.142515,0.911110825,-0.119550619,0.098141959,-0.073994,0.07795,-0.40842,1016.544983
365728,-0.015055,-0.339544,-0.135077,0.920787113,-0.127934948,0.111769691,-0.080793,0.087936,-0.416436,1016.544983
365828,-0.017119,-0.328569,-0.129094,0.915418041,-0.133354536,0.122307216,-0.086126,0.091872,-0.423757,1016.544983
365928,-0.014764,-0.307333,-0.127812,0.897743814,-0.133032165,0.130020103,-0.09348,0.100726,-0.428825,1016.544983
366028,-0.007018,-0.280997,-0.129829,0.88168,-0.126457526,0.136612784,-0.096443,0.104807,-0.429623,1016.544983
366128,0.016317,-0.24332,-0.139653,0.879782474,-0.11815866,0.143978557,-0.099767,0.107763,-0.437993,1016.544983
366228,0.04353,-0.19221,-0.149822,0.890791649,-0.110087835,0.147541856,-0.106149,0.114061,-0.442189,1016.544983
366328,0.064672,-0.138754,-0.15973,0.908793196,-0.109540928,0.134954124,-0.105522,0.118352,-0.448483,1016.544983
366428,0.071931,-0.087125,-0.165284,0.939174433,-0.113926907,0.133866082,-0.105359,0.121751,-0.456827,1016.544983
366528,0.083543,-0.050372,-0.17149,0.972124845,-0.115128763,0.131103299,-0.11276,0.125027,-0.460176,1016.544983
366628,0.100014,-0.031191,-0.176279,1.009384433,-0.112004536,0.131670619,-0.114615,0.129382,-0.46697,1016.544983
366728,0.124017,-0.022234,-0.181768,1.047868454,-0.097352165,0.136029691,-0.116014,0.131141,-0.471893,1016.544983
366828,0.153638,-0.009378,-0.189663,1.086537113,-0.082188763,0.13928,-0.116433,0.133833,-0.475764,1016.544983
366928,0.191311,0.011024,-0.206592,1.108902887,-0.079984433,0.128618969,-0.1209,0.132457,-0.476841,1016.544983
367028,0.241164,0.036312,-0.235523,1.136092784,-0.093648351,0.109534536,-0.119847,0.133085,-0.479815,1016.544983
367128,0.282307,0.090843,-0.271014,1.190334124,-0.112323402,0.097174948,-0.122396,0.126527,-0.477647,1016.544983
367228,0.315348,0.176074,-0.297899,1.259320619,-0.126517938,0.107893814,-0.12287,0.124116,-0.479273,1016.544983
367328,0.310209,0.25413,-0.30052,1.344740722,-0.111422784,0.153911959,-0.121,0.117816,-0.47358,1016.544983
367428,0.249856,0.309044,-0.282148,1.446097216,-0.069478454,0.252900309,-0.114588,0.108127,-0.471561,1016.544983
367528,0.151258,0.353381,-0.25052,1.525678247,0.001989175,0.361190412,-0.11128,0.095704,-0.463673,1016.544983
367628,0.051051,0.446585,-0.228061,1.576254742,0.101245052,0.422935464,-0.104531,0.084601,-0.453209,1016.544983
367728,-0.055288,0.616666,-0.237843,1.571340412,0.186513093,0.408769897,-0.091792,0.068967,-0.443971,1016.544983
367828,-0.131623,0.776948,-0.282208,1.506712474,0.203890309,0.290609691,-0.078127,0.055616,-0.430607,1016.544983
367928,-0.162641,0.806243,-0.332163,1.449537835,0.163551031,0.118744845,-0.065653,0.037813,-0.407451,1016.544983
368028,-0.156145,0.668372,-0.367062,1.426994948,0.100770619,-0.063695052,-0.060596,0.024235,-0.386593,1016.544983
368128,-0.112955,0.390606,-0.3843,1.394505979,0.033249278,-0.214350412,-0.062067,0.007151,-0.363415,1016.544983
368228,-0.051351,0.115307,-0.351832,1.338647526,-0.023917629,-0.281336289,-0.06998,-0.00627,-0.341562,1016.544983
368328,-0.002294,-0.060781,-0.273945,1.195737423,-0.054433711,-0.309120412,-0.082462,-0.021331,-0.315287,1016.544983
368428,0.006464,-0.217377,-0.190183,0.980860103,-0.034656804,-0.330712062,-0.097385,-0.03424,-0.291411,1016.544983
368528,-0.027867,-0.410663,-0.136255,0.824189794,0.011520412,-0.331646392,-0.108167,-0.047798,-0.276081,1016.544983
368628,-0.063021,-0.562122,-0.079123,0.751909278,0.050668454,-0.276212062,-0.112382,-0.057257,-0.265044,1016.544983
368728,-0.067498,-0.631785,-0.056404,0.743995052,0.143342371,-0.200590206,-0.117015,-0.063525,-0.257853,1016.544983
368828,-0.102196,-0.616136,-0.062537,0.787631959,0.213790412,-0.093487938,-0.113049,-0.069093,-0.257631,1016.544983
368928,-0.170494,-0.452735,-0.048223,0.874808247,0.259239381,0.015892784,-0.110065,-0.071632,-0.257757,1016.544983
369028,-0.241579,-0.217472,-0.011713,0.97806,0.275783918,0.039826598,-0.105,-0.066536,-0.2615,1016.544983
369128,-0.274294,-0.042963,0.033238,1.039296082,0.295130515,-0.036815052,-0.105964,-0.063957,-0.262873,1016.544983
369228,-0.27882,0.002575,0.060595,1.069825361,0.290442268,-0.134700619,-0.10545,-0.059955,-0.26317,1016.544983
369328,-0.30081,-0.010227,0.089529,1.102138247,0.236528557,-0.18818567,-0.114873,-0.052259,-0.264291,1016.544983
369428,-0.354352,-0.059036,0.107639,1.095998454,0.161490309,-0.193055979,-0.126308,-0.04012,-0.263685,1016.544983
369528,-0.397713,-0.100629,0.10352,1.072918763,0.093437526,-0.142695052,-0.138257,-0.030986,-0.262731,1016.544983
369628,-0.374248,-0.119692,0.076597,1.049004845,0.038713608,-0.089035979,-0.154199,-0.021813,-0.261279,1016.544983
369728,-0.284298,-0.17357,0.042167,1.016161546,0.004954639,-0.095150309,-0.166177,-0.013748,-0.258878,1016.544983
369828,-0.171596,-0.273498,0.015785,0.986892784,-0.002291546,-0.107978866,-0.178156,-0.006181,-0.2565,1016.544983
369928,-0.059598,-0.347146,0.004712,0.965750412,-0.002858247,-0.088691443,-0.18819,-0.004721,-0.252429,1016.544983
370028,0.043081,-0.370698,0.005938,0.942368763,-0.007781134,-0.050947835,-0.200173,-0.004604,-0.250934,1016.544983
370128,0.112016,-0.355919,0.01811,0.922110309,-0.011260309,-0.015350619,-0.208231,-0.001729,-0.245785,1016.544983
370228,0.138554,-0.329526,0.045637,0.904231134,-0.011382577,0.013126598,-0.214237,-0.002205,-0.244313,1016.544983
370328,0.132709,-0.304401,0.084134,0.88124701,0.001541031,0.033546598,-0.215813,-0.00636,-0.240519,1016.544983
370428,0.104387,-0.292389,0.127845,0.855418454,0.024301753,0.045311237,-0.21293,-0.008664,-0.235121,1016.544983
370528,0.064494,-0.285245,0.171205,0.833807629,0.053233711,0.057109691,-0.211522,-0.015358,-0.231453,1016.544983
370628,0.023288,-0.252812,0.198521,0.815438351,0.083275052,0.062906804,-0.206589,-0.02201,-0.229782,1016.544983
370728,-0.01385,-0.209408,0.207363,0.790223093,0.105819175,0.05092,-0.198648,-0.027665,-0.229059,1016.544983
370828,-0.033722,-0.19271,0.203176,0.765270515,0.110446186,0.017433196,-0.193769,-0.032967,-0.224314,1016.544983
370928,-0.034669,-0.218972,0.187433,0.751786186,0.10608,-0.011293093,-0.18485,-0.039185,-0.222617,1016.544983
371028,-0.016342,-0.288969,0.163586,0.754314948,0.097682887,-0.032171443,-0.17536,-0.040259,-0.224164,1016.544983
371128,0.000647,-0.356028,0.139543,0.778985258,0.079613608,-0.023720206,-0.172396,-0.043843,-0.223341,1016.544983
371228,0.02265,-0.386289,0.116337,0.812348351,0.067257113,-0.003434845,-0.165346,-0.04822,-0.228066,1016.544983
371328,0.049035,-0.391467,0.083965,0.840316701,0.07820268,-6.38E-05,-0.163373,-0.0483,-0.227066,1016.544983
371428,0.070622,-0.371654,0.03715,0.846998763,0.058788557,-0.00452701,-0.160841,-0.051208,-0.229717,1016.544983
371528,0.094286,-0.303354,0.057988,0.831705155,0.038940515,0.002849381,-0.159872,-0.051297,-0.228217,1016.544983
371628,0.110804,-0.250055,0.080592,0.832428041,0.058720619,0.01171701,-0.162396,-0.054319,-0.226871,1016.544983
371728,0.125732,-0.225998,0.0772,0.843797938,0.078592474,0.015558454,-0.161923,-0.052904,-0.225295,1016.544983
371828,0.131242,-0.205358,0.07032,0.853369588,0.098708866,0.033164433,-0.163435,-0.05243,-0.22427,1016.544983
371928,0.128647,-0.186666,0.06418,0.85558433,0.124043505,0.055642165,-0.165939,-0.054408,-0.223873,1016.544983
372028,0.129497,-0.152978,0.058072,0.860824124,0.137628144,0.072900412,-0.165419,-0.052375,-0.224771,1016.542786
372128,0.14251,-0.101231,0.047074,0.861015567,0.129446907,0.088740619,-0.161885,-0.05231,-0.227268,1016.542786
372228,0.16936,-0.042384,0.034265,0.858610928,0.104242165,0.09485567,-0.157776,-0.050067,-0.233663,1016.542786
372328,0.187211,0.014678,0.025208,0.864230825,0.073250103,0.09564866,-0.1532,-0.050396,-0.238685,1016.542786
372428,0.19049,0.059559,0.020895,0.893179691,0.053129485,0.093879485,-0.146638,-0.048289,-0.24308,1016.542786
372528,0.174556,0.106938,0.030094,0.929937526,0.055918557,0.091836495,-0.143474,-0.048875,-0.252626,1016.542786
372628,0.156398,0.137682,0.041459,0.947508144,0.066024021,0.095013093,-0.134315,-0.050504,-0.263221,1016.542786
372728,0.145073,0.151129,0.05811,0.96001,0.078057113,0.102382577,-0.126746,-0.047891,-0.26809,1016.542786
372828,0.124864,0.154198,0.082403,0.989991237,0.086717526,0.106818144,-0.120114,-0.048581,-0.276635,1016.542786
372928,0.094544,0.157226,0.108446,1.025534742,0.094287423,0.10105701,-0.111969,-0.049246,-0.28618,1016.542786
373028,0.048782,0.154907,0.13351,1.066702371,0.107175361,0.07840701,-0.105355,-0.049486,-0.2937,1016.542786
373128,-0.01249,0.141823,0.168686,1.112285567,0.124390412,0.055326186,-0.099759,-0.046793,-0.299569,1016.542786
373228,-0.086918,0.103257,0.204053,1.156891546,0.156207423,0.038594948,-0.093672,-0.047595,-0.305616,1016.542786
373328,-0.162287,0.060769,0.232047,1.200081959,0.185527732,0.048288144,-0.092054,-0.045811,-0.312036,1016.542786
373428,-0.209962,0.044167,0.249223,1.239152577,0.193421649,0.089234021,-0.089504,-0.043713,-0.314933,1016.542786
373528,-0.207787,0.041529,0.244883,1.284915258,0.174886598,0.141200206,-0.082966,-0.045142,-0.318506,1016.542786
373628,-0.154113,0.082467,0.228274,1.342197423,0.13685,0.225011031,-0.082956,-0.044619,-0.31898,1016.546204
373728,-0.061765,0.228469,0.194721,1.413455876,0.081960309,0.326857526,-0.074977,-0.050178,-0.320256,1016.546204
373828,0.048656,0.468205,0.166527,1.48891701,-0.002075155,0.346075567,-0.062591,-0.051541,-0.316805,1016.546204
373928,0.128875,0.697782,0.169094,1.53954,-0.082478247,0.245726804,-0.050864,-0.060256,-0.305712,1016.546204
374028,0.147546,0.848418,0.200699,1.536904845,-0.081294639,0.088746701,-0.04318,-0.070049,-0.291673,1016.546204
374128,0.120605,0.905798,0.227201,1.51976,-0.060196289,-0.037631031,-0.041727,-0.08685,-0.26497,1016.546204
374228,0.089759,0.890781,0.257062,1.498752062,-0.01994299,-0.144688247,-0.052246,-0.097057,-0.236442,1016.546204
374328,0.045735,0.790111,0.28523,1.435000206,0.063590206,-0.243714742,-0.071367,-0.109958,-0.201046,1016.546204
374428,-0.016527,0.643008,0.287949,1.32821268,0.136605052,-0.351866907,-0.105263,-0.116732,-0.173872,1016.546204
374528,-0.064998,0.463117,0.226303,1.170026907,0.176519278,-0.44013866,-0.144512,-0.114162,-0.15224,1016.546204
374628,-0.122933,0.216282,0.110049,1.021920928,0.113894742,-0.468929485,-0.181551,-0.109574,-0.142027,1016.546204
374728,-0.136146,-0.079327,0.032221,0.935279794,0.012235773,-0.453024433,-0.211995,-0.100317,-0.13758,1016.546204
374828,-0.076195,-0.327311,0.001298,0.907653814,-0.06575268,-0.37408567,-0.235275,-0.088695,-0.143026,1016.546204
374928,0.074233,-0.434234,-0.02619,0.918181237,-0.134008969,-0.268943299,-0.244474,-0.074965,-0.155364,1016.546204
375028,0.319845,-0.369263,-0.058571,0.970559588,-0.24205701,-0.154191443,-0.252289,-0.060551,-0.161652,1016.546204
375128,0.558807,-0.2052,-0.088525,1.042989175,-0.343763299,-0.095112887,-0.251631,-0.053696,-0.169319,1016.546204
375228,0.675893,-0.055821,-0.078214,1.131298144,-0.383545464,-0.096067938,-0.254465,-0.044818,-0.176385,1016.547974
375328,0.67074,0.022768,-0.037,1.166863711,-0.315196701,-0.141783196,-0.25584,-0.040519,-0.18218,1016.547974
375428,0.639266,0.043616,-0.003438,1.156484433,-0.181537113,-0.157281856,-0.260302,-0.038905,-0.183105,1016.547974
375528,0.587506,0.038988,0.023817,1.130016289,-0.057864227,-0.154881649,-0.266237,-0.035725,-0.184953,1016.547974
375628,0.497275,0.0359,0.040246,1.091728866,0.051652165,-0.131994536,-0.276222,-0.038106,-0.184084,1016.547974
375728,0.382587,0.05093,0.033523,1.03784433,0.152055567,-0.096126907,-0.282642,-0.032901,-0.186331,1016.547974
375828,0.261682,0.065221,-0.001599,0.971248557,0.217558144,-0.073555773,-0.288489,-0.027012,-0.192551,1016.547974
375928,0.153537,0.051642,-0.058179,0.899043608,0.231424021,-0.071574227,-0.290345,-0.023156,-0.199371,1016.547974
376028,0.076748,0.01546,-0.12022,0.842666598,0.200250206,-0.069267216,-0.291641,-0.015675,-0.209012,1016.547974
376128,0.002422,-0.021374,-0.163642,0.814348866,0.138915979,-0.05397866,-0.290365,-0.009512,-0.223226,1016.547974
376228,-0.070033,-0.036779,-0.181894,0.804958351,0.06189299,-0.013405464,-0.284607,0.00104,-0.236711,1016.547974
376328,-0.120315,-0.013525,-0.181775,0.8064,-0.005468969,0.022387629,-0.281913,0.00599,-0.246977,1016.547974
376428,-0.138627,0.020238,-0.16735,0.801008351,-0.050862165,0.03578,-0.277647,0.012604,-0.261166,1016.547974
376528,-0.129871,0.052585,-0.150773,0.792915567,-0.086558866,0.034857938,-0.275511,0.020383,-0.267781,1016.547974
376628,-0.10225,0.073955,-0.139521,0.77263701,-0.103421443,0.021865464,-0.273804,0.025373,-0.278548,1016.547974
376728,-0.073625,0.07257,-0.131663,0.746745464,-0.115035464,0.014472784,-0.271198,0.027616,-0.284443,1016.547974
376828,-0.061845,0.071505,-0.129316,0.735935052,-0.108511753,0.024476289,-0.269014,0.031055,-0.294286,1016.547974
376928,-0.051735,0.069544,-0.131601,0.73073732,-0.084803814,0.036554021,-0.267348,0.033956,-0.303155,1016.547974
377028,-0.053313,0.059442,-0.13841,0.731550515,-0.061710825,0.028741649,-0.262223,0.036231,-0.310549,1016.547974
377128,-0.067953,0.030902,-0.141452,0.735796701,-0.040583299,0.015821856,-0.258988,0.039301,-0.323416,1016.547974
377228,-0.085299,-0.00695,-0.142025,0.744588454,-0.019540206,0.013020309,-0.256778,0.041816,-0.334809,1016.547974
377328,-0.100476,-0.034428,-0.140419,0.757211546,-0.005441649,0.016944433,-0.254588,0.048743,-0.344475,1016.547974
377428,-0.106955,-0.053036,-0.138979,0.769129278,0.002868041,0.025588969,-0.255827,0.056866,-0.357089,1016.547974
377528,-0.111071,-0.073643,-0.139433,0.780224227,0.001965773,0.036458351,-0.251651,0.059776,-0.366957,1016.547974
377628,-0.11995,-0.09327,-0.134677,0.797557423,-0.009640309,0.048505258,-0.257938,0.067312,-0.376099,1016.547974
377728,-0.129235,-0.110331,-0.12726,0.813999072,-0.027769794,0.066371753,-0.256758,0.071241,-0.385417,1016.547974
377828,-0.139103,-0.113959,-0.111356,0.834668866,-0.045754948,0.084842577,-0.257558,0.077717,-0.395109,1016.547974
377928,-0.141062,-0.100691,-0.097818,0.860964639,-0.064290103,0.092265258,-0.261352,0.080753,-0.404979,1016.547974
378028,-0.146387,-0.09093,-0.087678,0.892565052,-0.084415773,0.092996701,-0.263203,0.087101,-0.411672,1016.547974
378128,-0.137851,-0.09691,-0.084442,0.92751701,-0.098621031,0.102251959,-0.263541,0.088514,-0.420118,1016.547974
378228,-0.119947,-0.100214,-0.086375,0.971479175,-0.113337423,0.131712165,-0.268873,0.093447,-0.427389,1016.547974
378328,-0.093579,-0.088193,-0.085017,1.012773505,-0.130027732,0.160349485,-0.270768,0.09621,-0.43226,1016.547974
378428,-0.068312,-0.062437,-0.077988,1.037171134,-0.137742784,0.169546598,-0.274185,0.098925,-0.435633,1016.547974
378528,-0.054555,-0.016038,-0.072068,1.05103134,-0.135563093,0.169791237,-0.274063,0.094778,-0.442859,1016.547302
378628,-0.044585,0.040154,-0.071824,1.048427216,-0.129576186,0.159285361,-0.27503,0.095863,-0.444308,1016.547302
378728,-0.025068,0.081806,-0.079762,1.047755464,-0.117941443,0.141494227,-0.275034,0.093372,-0.444435,1016.547302
378828,0.005154,0.105832,-0.091701,1.045736701,-0.103758557,0.12146433,-0.273031,0.088904,-0.445662,1016.547302
378928,0.040675,0.110671,-0.106718,1.047979691,-0.083681546,0.110788763,-0.269974,0.085562,-0.449838,1016.547302
379028,0.073577,0.114298,-0.124895,1.06596433,-0.063477113,0.10181433,-0.269484,0.075613,-0.450845,1016.547302
379128,0.106834,0.120908,-0.141374,1.082073402,-0.042411546,0.096028557,-0.268,0.069611,-0.45115,1016.547302
379228,0.155593,0.13354,-0.164271,1.093931134,-0.025486907,0.079143814,-0.261026,0.059584,-0.452655,1016.547302
379328,0.223854,0.149858,-0.201763,1.118417835,-0.021634845,0.051320619,-0.257576,0.053976,-0.451434,1016.547302
379428,0.303316,0.169163,-0.226315,1.169106082,-0.040883505,0.047564742,-0.254632,0.044888,-0.450391,1016.547302
379528,0.347866,0.218423,-0.230947,1.262601649,-0.060668351,0.130372577,-0.247715,0.03372,-0.448949,1016.547302
379628,0.351551,0.287486,-0.236421,1.388102062,-0.068368454,0.28566866,-0.243347,0.020952,-0.444585,1016.547302
379728,0.308193,0.382391,-0.219426,1.495445464,-0.043381237,0.424964742,-0.231067,0.006917,-0.437269,1016.547302
379828,0.243762,0.564928,-0.180361,1.541965361,0.031309794,0.505427113,-0.214817,-0.010693,-0.429631,1016.547302
379928,0.179977,0.83002,-0.164843,1.526444124,0.152702165,0.499539897,-0.195655,-0.034996,-0.418824,1016.547302
380028,0.11824,1.098946,-0.218551,1.451286289,0.22032701,0.391117526,-0.172567,-0.060503,-0.405067,1016.547302
380128,0.060095,1.258577,-0.304312,1.376558557,0.186031649,0.242076701,-0.148052,-0.083237,-0.38716,1016.549011
380228,0.030288,1.369118,-0.344545,1.346371753,0.135445258,0.084295052,-0.124295,-0.1106,-0.35596,1016.549011
380328,0.028519,1.372971,-0.308009,1.309307113,0.074889485,-0.105957732,-0.111491,-0.140255,-0.325391,1016.549011
380428,0.073608,1.145147,-0.203094,1.221831649,0.020202165,-0.326399485,-0.114728,-0.168926,-0.289279,1016.549011
380528,0.105478,0.711611,-0.074827,1.090635361,-0.007390722,-0.473968144,-0.12887,-0.188359,-0.254711,1016.549011
380628,0.103564,0.326051,0.016157,0.947327835,0.02090732,-0.451272784,-0.149462,-0.209111,-0.221721,1016.549011
380728,0.081071,0.037692,0.06623,0.848875876,0.072546289,-0.381055979,-0.169361,-0.224407,-0.198474,1016.549011
380828,0.065239,-0.2322,0.078789,0.810810309,0.128591031,-0.345798969,-0.181147,-0.23202,-0.181839,1016.549011
380928,0.042303,-0.474189,0.064552,0.812080206,0.206535155,-0.286236289,-0.18933,-0.242363,-0.171854,1016.549011
381028,-0.002426,-0.631309,0.055104,0.865945876,0.288468557,-0.16666567,-0.185914,-0.245577,-0.168507,1016.549011
381128,-0.076516,-0.625569,0.065439,0.97984268,0.347268763,-0.01058134,-0.180853,-0.242474,-0.172351,1016.549011
381228,-0.153519,-0.485108,0.09015,1.125507216,0.37491268,0.065972474,-0.173291,-0.238888,-0.176669,1016.549011
381328,-0.237638,-0.284792,0.121623,1.226408247,0.369037835,0.042584124,-0.170644,-0.2291,-0.183683,1016.549011
381428,-0.338676,-0.118537,0.130808,1.244035773,0.325141753,-0.016952474,-0.16942,-0.215632,-0.194018,1016.549011
381528,-0.451949,-0.014847,0.127445,1.229013093,0.237576701,-0.059333196,-0.17473,-0.203701,-0.201432,1016.549011
381628,-0.566036,0.051521,0.134297,1.193549897,0.135848866,-0.066886907,-0.187457,-0.187046,-0.211119,1016.549011
381728,-0.648989,0.08325,0.148561,1.14072433,0.036850412,-0.067954536,-0.199765,-0.173083,-0.216935,1016.550781
381828,-0.684793,0.08209,0.159245,1.06811866,-0.025898969,-0.065137113,-0.212071,-0.157625,-0.222674,1016.550781
381928,-0.633932,0.050598,0.16635,0.997157526,-0.041560722,-0.045325052,-0.224833,-0.145029,-0.231065,1016.550781
382028,-0.512563,0.011394,0.154407,0.931385979,-0.027473505,-0.012037216,-0.234162,-0.131138,-0.236379,1016.550781
382128,-0.370863,-0.05188,0.125934,0.88723268,0.003306186,0.020543093,-0.241557,-0.124374,-0.23955,1016.550781
382228,-0.264571,-0.116488,0.106201,0.862553918,0.022000103,0.051663402,-0.245395,-0.115005,-0.246091,1016.550781
382328,-0.202462,-0.173211,0.097258,0.847328763,0.030644536,0.075287938,-0.247817,-0.107348,-0.24871,1016.550781
382428,-0.176013,-0.194642,0.099464,0.842355979,0.034854227,0.093684021,-0.247774,-0.103764,-0.250531,1016.550781
382528,-0.167866,-0.186748,0.113063,0.825228041,0.039372165,0.104989278,-0.246669,-0.100027,-0.255851,1016.550781
382628,-0.167038,-0.153334,0.127409,0.800313402,0.035947835,0.10569433,-0.245138,-0.094996,-0.257096,1016.550781
382728,-0.162934,-0.100851,0.144929,0.770830722,0.029045155,0.110013299,-0.244119,-0.092971,-0.257993,1016.550781
382828,-0.160465,-0.046375,0.165867,0.735578969,0.030052062,0.11005433,-0.239578,-0.091901,-0.26094,1016.550781
382928,-0.15806,0.007517,0.186132,0.711822887,0.034175361,0.100613918,-0.234092,-0.093459,-0.261514,1016.550781
383028,-0.152904,0.037842,0.209885,0.706292268,0.034583918,0.081533093,-0.225533,-0.094348,-0.266561,1016.550781
383128,-0.146074,0.028154,0.227053,0.710616598,0.031611443,0.053095464,-0.219011,-0.094331,-0.269058,1016.550781
383228,-0.137773,-0.023612,0.239482,0.730431134,0.021392371,0.02838732,-0.209437,-0.095189,-0.275103,1016.550781
383328,-0.115095,-0.090341,0.243102,0.764527113,0.006397835,0.030726907,-0.204377,-0.093082,-0.278998,1016.549011
383428,-0.082714,-0.151182,0.243745,0.796795258,-0.004893505,0.041819691,-0.199796,-0.095379,-0.284622,1016.549011
383528,-0.044618,-0.209408,0.241762,0.82799299,-0.006868557,0.052002268,-0.194221,-0.093233,-0.289516,1016.549011
383628,-0.010237,-0.252576,0.234313,0.855526289,-0.002187938,0.066832577,-0.195684,-0.091642,-0.29094,1016.549011
383728,0.016302,-0.264102,0.217387,0.871762371,0.014542474,0.091122474,-0.195104,-0.09243,-0.295489,1016.549011
383828,0.05306,-0.243747,0.190363,0.864523093,0.035011856,0.110261959,-0.199603,-0.090912,-0.294415,1016.549011
383928,0.09259,-0.205715,0.158336,0.854460309,0.049491959,0.131360206,-0.202104,-0.086437,-0.293187,1016.549011
384028,0.129137,-0.16591,0.132795,0.854964948,0.061461134,0.155480309,-0.204563,-0.08929,-0.295339,1016.549011
384128,0.159805,-0.129044,0.121495,0.865293711,0.062691959,0.177689278,-0.209614,-0.091871,-0.29197,1016.549011
384228,0.169005,-0.095963,0.124332,0.880095979,0.075710206,0.202774021,-0.209617,-0.093864,-0.292071,1016.549011
384328,0.165768,-0.056404,0.128999,0.89483701,0.086256701,0.221863608,-0.211648,-0.094427,-0.290098,1016.549011
384428,0.164761,0.010307,0.131855,0.909261237,0.092158351,0.232819072,-0.210111,-0.096323,-0.292698,1016.549011
384528,0.167359,0.080859,0.129514,0.915800309,0.087735258,0.209207216,-0.204557,-0.096217,-0.296695,1016.549011
384628,0.175927,0.129764,0.118602,0.920503814,0.082609072,0.176742165,-0.201495,-0.097068,-0.300743,1016.549011
384728,0.182573,0.150439,0.107309,0.924278866,0.073289175,0.16138,-0.193429,-0.099919,-0.306391,1016.549011
384828,0.185102,0.149,0.098359,0.929819072,0.059368247,0.143495773,-0.184805,-0.101139,-0.314961,1016.549011
384928,0.180166,0.134356,0.098261,0.951391856,0.046670825,0.130222268,-0.173739,-0.098557,-0.320328,1016.549011
385028,0.168029,0.117023,0.1104,0.992641031,0.045064948,0.126103918,-0.169127,-0.098789,-0.32735,1016.550781
385128,0.139292,0.094706,0.129235,1.040594639,0.058746804,0.119624639,-0.160053,-0.100635,-0.333446,1016.550781
385228,0.08723,0.040419,0.153016,1.105348557,0.090302268,0.121648763,-0.156943,-0.100369,-0.339943,1016.550781
385328,0.027166,0.005845,0.169729,1.161858866,0.130342268,0.136354124,-0.15281,-0.100545,-0.347964,1016.550781
385428,-0.052414,-0.011189,0.179383,1.189910515,0.169948144,0.146308144,-0.15519,-0.096255,-0.353259,1016.550781
385528,-0.148264,-0.013278,0.168983,1.19895268,0.177335052,0.172716598,-0.152086,-0.093523,-0.359129,1016.550781
385628,-0.213923,-0.003853,0.140779,1.214492165,0.140140515,0.255477938,-0.153519,-0.090365,-0.361976,1016.550781
385728,-0.223916,0.067941,0.116188,1.262467835,0.099096082,0.358430928,-0.151437,-0.08719,-0.366321,1016.550781
385828,-0.181311,0.239487,0.097502,1.354235876,0.057642165,0.420093299,-0.146405,-0.089616,-0.369445,1016.550781
385928,-0.085961,0.490651,0.073048,1.464093608,0.008277629,0.400409897,-0.139924,-0.091688,-0.370045,1016.550781
386028,0.043107,0.734325,0.062804,1.513793505,-0.047999485,0.320405464,-0.128534,-0.098491,-0.367373,1016.550781
386128,0.152442,0.92527,0.066502,1.519948247,-0.068708041,0.220881649,-0.126237,-0.102998,-0.357579,1016.550781
386228,0.184529,1.039084,0.088954,1.537563918,-0.064864227,0.118462268,-0.121515,-0.113668,-0.345091,1016.550781
386328,0.137753,1.002902,0.106668,1.527455258,-0.031565258,0.002280206,-0.121854,-0.121486,-0.327953,1016.550781
386428,0.061383,0.822796,0.084503,1.452241237,0.025555567,-0.121931134,-0.13316,-0.124196,-0.309566,1016.550781
386528,-0.003347,0.549391,0.018274,1.310693711,0.055612887,-0.242863299,-0.153399,-0.128162,-0.293256,1016.550781
386628,-0.0278,0.243985,-0.066277,1.181743299,0.029322474,-0.303692887,-0.17198,-0.129252,-0.285315,1016.545044
386728,-0.03296,-0.050174,-0.135162,1.049768144,-0.010218557,-0.33484567,-0.193976,-0.121173,-0.279918,1016.545044
386828,-0.045864,-0.317975,-0.167256,0.943425876,-0.061091237,-0.315660515,-0.209376,-0.113382,-0.281041,1016.545044
386928,-0.032145,-0.506765,-0.181399,0.904727835,-0.136465979,-0.248981443,-0.224249,-0.104531,-0.283612,1016.545044
387028,0.031352,-0.568245,-0.168896,0.943942784,-0.230831649,-0.137366082,-0.232556,-0.092078,-0.290503,1016.545044
387128,0.137517,-0.49602,-0.141447,1.013951443,-0.287651649,-0.022405567,-0.241862,-0.081103,-0.297469,1016.545044
