time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
901128,0.312362,0.066151,-0.10607,1.077300714,-0.087546122,0.100081633,-0.136451,0.182206,-0.436744,1016.549011
901228,0.363545,0.098947,-0.113046,1.127065,-0.088195204,0.121265714,-0.134829,0.176066,-0.444571,1016.549011
901328,0.392687,0.165201,-0.112226,1.193020408,-0.079722959,0.154836327,-0.130304,0.173126,-0.447221,1016.549011
901428,0.370264,0.225829,-0.098378,1.270673571,-0.044492041,0.214184286,-0.127835,0.166088,-0.447076,1016.549011
901528,0.303992,0.259129,-0.077552,1.354581429,-0.00038602,0.321498265,-0.119877,0.159484,-0.447404,1016.549011
901628,0.24383,0.308199,-0.058744,1.416305,0.050296735,0.422463673,-0.115009,0.147705,-0.442988,1016.549011
901728,0.171825,0.423192,-0.055151,1.439468878,0.109481939,0.476019388,-0.105633,0.139889,-0.439368,1016.549011
901828,0.100354,0.634846,-0.082688,1.423321939,0.148556429,0.460385306,-0.094369,0.129783,-0.430351,1016.544983
901928,0.052188,0.881162,-0.119855,1.396688265,0.134399898,0.389817245,-0.081597,0.117709,-0.422435,1016.544983
902028,0.041443,1.019341,-0.15713,1.373086735,0.103453367,0.218772653,-0.067991,0.102718,-0.406148,1016.544983
902128,0.065705,1.068267,-0.184101,1.398575408,0.072117041,0.072194898,-0.06185,0.091334,-0.389687,1016.544983
902228,0.118041,1.094312,-0.158672,1.422265102,0.039660102,-0.045453571,-0.054772,0.073336,-0.371056,1016.544983
902328,0.217033,0.916336,-0.077569,1.295823163,-0.005586837,-0.274308878,-0.055732,0.05876,-0.348251,1016.544983
902428,0.247182,0.46874,-0.005107,1.092462347,-0.009986122,-0.469115612,-0.061584,0.042013,-0.330573,1016.544983
902528,0.119308,-0.001157,0.04624,0.944420306,0.054152959,-0.512387347,-0.068817,0.031533,-0.318088,1016.544983
902628,-0.000474,-0.400508,0.069404,0.888967653,0.121661122,-0.444022551,-0.072461,0.021262,-0.3111,1016.544983
902728,-0.091817,-0.677622,0.064906,0.884729082,0.20391398,-0.333369694,-0.071454,0.017309,-0.312302,1016.544983
902828,-0.175479,-0.8141,0.038337,0.909168061,0.297482857,-0.195112653,-0.070941,0.020314,-0.312649,1016.544983
902928,-0.254006,-0.784776,0.015604,0.980869388,0.36912,-0.026595,-0.065281,0.022678,-0.322043,1016.544983
903028,-0.345157,-0.555825,0.025855,1.083111531,0.392002959,0.093425204,-0.060107,0.032024,-0.33108,1016.544983
903128,-0.430367,-0.209742,0.045216,1.169227857,0.367162245,0.104372857,-0.062408,0.044953,-0.339442,1016.544983
903228,-0.485502,0.07053,0.053279,1.177084184,0.313892143,0.018643061,-0.066824,0.056604,-0.341359,1016.544983
903328,-0.530305,0.18576,0.049418,1.150369694,0.250859694,-0.071673061,-0.074185,0.072384,-0.345072,1016.544983
903428,-0.569651,0.173237,0.049306,1.141387041,0.170712755,-0.121797449,-0.088035,0.085752,-0.348414,1016.544983
903528,-0.610642,0.12858,0.053415,1.112385408,0.082207857,-0.12661602,-0.10746,0.10243,-0.346082,1016.544983
903628,-0.621615,0.064912,0.062959,1.066190102,-0.005742041,-0.104080918,-0.124889,0.110654,-0.345181,1016.544983
903728,-0.565726,-0.006805,0.064928,1.018392653,-0.077590918,-0.06921398,-0.140781,0.122438,-0.346101,1016.544983
903828,-0.455715,-0.084611,0.068321,0.964948061,-0.113964286,-0.040909184,-0.156235,0.131081,-0.344175,1016.544983
903928,-0.329537,-0.188099,0.068631,0.903997959,-0.111240612,-0.025007041,-0.164181,0.134744,-0.344999,1016.544983
904028,-0.214511,-0.281828,0.065722,0.860662551,-0.087503571,-0.006825408,-0.169116,0.139901,-0.346746,1016.544983
904128,-0.118702,-0.343354,0.064568,0.831948163,-0.058771531,0.016032143,-0.170562,0.141042,-0.349195,1016.544983
904228,-0.036529,-0.372499,0.072633,0.820137143,-0.032848061,0.04895602,-0.16907,0.14498,-0.348491,1016.544983
904328,0.013525,-0.365852,0.081653,0.810398673,-0.002435408,0.067953061,-0.167948,0.147768,-0.354861,1016.544983
904428,0.029517,-0.331276,0.092541,0.799918367,0.028839694,0.076746939,-0.16291,0.148332,-0.357833,1016.544983
904528,0.027817,-0.272853,0.1067,0.786918265,0.052683163,0.082488571,-0.159456,0.145215,-0.356485,1016.544983
904628,0.021609,-0.186755,0.114693,0.77576898,0.074321429,0.08518102,-0.15292,0.14279,-0.360108,1016.544983
904728,0.0166,-0.094487,0.117095,0.763475204,0.085247245,0.077593265,-0.146409,0.141787,-0.362156,1016.544983
904828,0.014522,-0.02145,0.121808,0.751962449,0.090923776,0.065507041,-0.139363,0.140872,-0.366204,1016.544983
904928,0.012941,0.010146,0.124458,0.750547245,0.088215918,0.052572041,-0.125897,0.13971,-0.36725,1016.544983
905028,0.019014,0.001223,0.118454,0.754820816,0.080771633,0.038786735,-0.120854,0.137807,-0.370849,1016.544983
905128,0.040323,-0.028815,0.105348,0.766006122,0.070213367,0.029858367,-0.115245,0.137559,-0.37787,1016.544983
905228,0.070901,-0.055088,0.086613,0.781114592,0.05289551,0.024286633,-0.107193,0.136653,-0.382416,1016.544983
905328,0.101927,-0.08622,0.070051,0.795655306,0.03841449,0.022516429,-0.103638,0.138261,-0.385838,1016.544983
905428,0.130109,-0.141199,0.063739,0.812098878,0.027961837,0.023359694,-0.097102,0.135836,-0.389461,1016.544983
905528,0.15853,-0.217706,0.069914,0.828350408,0.03156602,0.033038061,-0.09755,0.132501,-0.392638,1016.544983
905628,0.179957,-0.283873,0.073758,0.84667898,0.054713878,0.059382755,-0.098591,0.133392,-0.390088,1016.544983
905728,0.196309,-0.31503,0.071959,0.854620204,0.084051224,0.093105,-0.098124,0.126361,-0.389444,1016.544983
905828,0.207788,-0.321734,0.064711,0.84854102,0.10813898,0.11840051,-0.10111,0.122945,-0.390123,1016.544983
905928,0.215607,-0.303307,0.049171,0.83615,0.118746122,0.140367755,-0.102577,0.117584,-0.392402,1016.544983
906028,0.225707,-0.259312,0.03747,0.823633878,0.118968367,0.156867755,-0.098658,0.111398,-0.389707,1016.544983
906128,0.226057,-0.194932,0.027847,0.817281327,0.110989898,0.164622143,-0.099103,0.105098,-0.393536,1016.544983
906228,0.23012,-0.127513,0.029449,0.820776837,0.099585408,0.159058265,-0.096055,0.101731,-0.397211,1016.544983
906328,0.238063,-0.064526,0.033659,0.839177449,0.092872755,0.149225204,-0.089529,0.098783,-0.400361,1016.544983
906428,0.247926,-0.00984,0.044304,0.872367347,0.085381224,0.144041531,-0.08145,0.097451,-0.406432,1016.544983
906528,0.247177,0.028664,0.054006,0.906143367,0.084779898,0.137598061,-0.076872,0.093161,-0.412157,1016.544983
906628,0.232187,0.042222,0.06388,0.937456735,0.096239592,0.144294694,-0.066249,0.090937,-0.421277,1016.544983
906728,0.215976,0.057604,0.076116,0.960030306,0.107159898,0.164294184,-0.065681,0.088133,-0.425428,1016.544983
906828,0.178557,0.087345,0.090404,0.983100612,0.120517245,0.16997949,-0.056155,0.086158,-0.429025,1016.544983
906928,0.117795,0.115886,0.0984,1.014335918,0.127010306,0.157971837,-0.05108,0.086818,-0.433996,1016.544983
907028,0.05735,0.138743,0.111323,1.057873265,0.13437,0.131872245,-0.049532,0.085444,-0.437071,1016.544983
907128,-0.008918,0.125623,0.135413,1.089271735,0.14266,0.103678878,-0.047936,0.085686,-0.442569,1016.544983
907228,-0.092186,0.088114,0.165393,1.133523673,0.169986224,0.075802143,-0.044966,0.08559,-0.441568,1016.544983
907328,-0.195662,0.038015,0.180743,1.184518878,0.197097449,0.096045204,-0.047452,0.088121,-0.441442,1016.544983
907428,-0.296748,0.014856,0.186194,1.220151224,0.201731939,0.144342551,-0.047413,0.089214,-0.44339,1016.544983
907528,-0.34645,0.036267,0.180282,1.24332949,0.178630714,0.203883265,-0.048913,0.091206,-0.442789,1016.544983
907628,-0.319531,0.108613,0.16114,1.270006939,0.144147755,0.286761122,-0.046902,0.091223,-0.443788,1016.544983
907728,-0.260026,0.241775,0.136815,1.322512143,0.100380204,0.37186102,-0.040424,0.097573,-0.442956,1016.544983
907828,-0.179495,0.450695,0.109434,1.414530714,0.040486837,0.423511122,-0.03248,0.098869,-0.441378,1016.544983
907928,-0.065543,0.690891,0.0926,1.498609796,-0.028962653,0.398592449,-0.021663,0.097337,-0.433928,1016.544983
908028,0.014182,0.860251,0.099995,1.513071429,-0.087481327,0.275563367,-0.009468,0.092503,-0.420633,1016.544983
908128,0.047558,0.904063,0.117904,1.468012143,-0.085889592,0.13615102,-0.003899,0.086889,-0.399368,1016.544983
908228,0.06333,0.879695,0.13494,1.439738673,-0.064119796,0.045919388,-0.000848,0.076283,-0.377358,1016.544983
908328,0.047442,0.847736,0.145166,1.40049602,-0.03120898,-0.030769694,-0.003869,0.064536,-0.350403,1016.542786
908428,-0.009473,0.742946,0.113815,1.323191429,0.035838469,-0.177953571,-0.012829,0.053976,-0.325399,1016.542786
908528,-0.030432,0.503253,0.067682,1.198226224,0.094277959,-0.333861122,-0.034739,0.043621,-0.300398,1016.542786
908628,-0.033557,0.20921,-0.008781,1.074672245,0.090121327,-0.430300714,-0.052969,0.038674,-0.285138,1016.542786
908728,-0.03929,-0.07845,-0.1,0.990052653,0.006983469,-0.43373602,-0.075548,0.04059,-0.276047,1016.542786
908828,-0.036773,-0.335051,-0.130887,0.937156122,-0.067207857,-0.362488571,-0.098948,0.04248,-0.276478,1016.542786
908928,-0.045484,-0.522249,-0.11287,0.919980102,-0.125122755,-0.248389796,-0.110812,0.046374,-0.280802,1016.542786
909028,0.031061,-0.59846,-0.080218,0.966857041,-0.199632245,-0.078389388,-0.12317,0.053265,-0.284974,1016.542786
909128,0.187136,-0.484409,-0.056671,1.067983367,-0.245854082,0.036971327,-0.130537,0.055143,-0.290398,1016.542786
909228,0.345829,-0.253038,-0.048164,1.147298061,-0.245481735,0.063962653,-0.132508,0.056718,-0.291322,1016.542786
909328,0.454326,-0.043669,-0.046082,1.159785714,-0.199888163,0.016487347,-0.137915,0.056001,-0.295373,1016.542786
909428,0.486452,0.03526,-0.054531,1.134716939,-0.131849082,-0.048543265,-0.142461,0.051942,-0.292578,1016.542786
909528,0.474154,0.022208,-0.070399,1.105806327,-0.06355898,-0.057687347,-0.149447,0.050035,-0.292183,1016.542786
909628,0.448277,-0.025288,-0.082467,1.062236837,0.010779796,-0.033324898,-0.156919,0.044698,-0.292964,1016.542786
909728,0.369366,-0.083252,-0.088423,1.003452959,0.090102653,-0.002225714,-0.166425,0.04226,-0.291095,1016.542786
909828,0.266039,-0.111334,-0.101407,0.93885,0.160003163,0.020689184,-0.175913,0.039871,-0.290225,1016.542786
909928,0.156433,-0.12505,-0.119453,0.862451327,0.202432755,0.021496224,-0.182302,0.041686,-0.294649,1016.546204
910028,0.054924,-0.146643,-0.149624,0.793120306,0.205182551,0.01224949,-0.192749,0.044367,-0.295025,1016.546204
910128,-0.036788,-0.166712,-0.176915,0.751662143,0.17847449,0.014327959,-0.197654,0.045635,-0.298975,1016.546204
910228,-0.121285,-0.177718,-0.189978,0.729527857,0.133944184,0.030597347,-0.203013,0.055453,-0.303991,1016.546204
910328,-0.180335,-0.169906,-0.182228,0.726466327,0.07639398,0.056876122,-0.20388,0.060764,-0.310235,1016.546204
910428,-0.207036,-0.140126,-0.161984,0.734587449,0.024501735,0.073229082,-0.212664,0.069312,-0.318828,1016.546204
910528,-0.189099,-0.112845,-0.141621,0.741045918,-0.019993673,0.076002041,-0.21451,0.078649,-0.325368,1016.546204
910628,-0.156384,-0.092196,-0.126879,0.746766531,-0.050273878,0.081876735,-0.219378,0.085469,-0.330538,1016.546204
910728,-0.130563,-0.05815,-0.119923,0.758376224,-0.063810918,0.087855816,-0.221289,0.094638,-0.33358,1016.546204
910828,-0.118783,-0.017638,-0.115464,0.770884694,-0.069670612,0.082649082,-0.226524,0.101804,-0.345746,1016.546204
910928,-0.120225,0.007246,-0.10895,0.775735408,-0.05947898,0.063942551,-0.227424,0.109012,-0.349889,1016.546204
911028,-0.11858,0.00258,-0.104702,0.780252959,-0.047880408,0.051190408,-0.230798,0.11531,-0.355083,1016.546204
911128,-0.115821,-0.014303,-0.094122,0.788016939,-0.038525306,0.047017347,-0.235166,0.122622,-0.360227,1016.546204
911228,-0.126427,-0.032675,-0.076729,0.79870051,-0.033760918,0.039795918,-0.240046,0.127924,-0.364972,1016.546204
911328,-0.141788,-0.061601,-0.058026,0.818819082,-0.034928878,0.038790714,-0.242414,0.134231,-0.370666,1016.546204
911428,-0.154635,-0.089859,-0.041883,0.846613776,-0.042625408,0.052325204,-0.248268,0.136134,-0.377089,1016.546204
911528,-0.162567,-0.120505,-0.027993,0.877674694,-0.055595714,0.067370408,-0.251613,0.143003,-0.383757,1016.547974
911628,-0.171879,-0.149956,-0.017037,0.901210816,-0.078487347,0.084860714,-0.257067,0.146626,-0.38458,1016.547974
911728,-0.177563,-0.181558,0.001208,0.909863776,-0.088209184,0.101913878,-0.260924,0.150988,-0.390876,1016.547974
911828,-0.172409,-0.205927,0.016114,0.904624592,-0.088167653,0.119627653,-0.265309,0.153791,-0.395748,1016.547974
911928,-0.150963,-0.217256,0.027904,0.884156122,-0.083426531,0.139052551,-0.268233,0.154007,-0.399248,1016.547974
912028,-0.117233,-0.208473,0.033359,0.862749592,-0.07835602,0.162122347,-0.269149,0.157703,-0.403069,1016.547974
912128,-0.077293,-0.176218,0.029724,0.851477755,-0.07799398,0.187043163,-0.271016,0.160041,-0.409465,1016.547974
912228,-0.0412,-0.132067,0.012874,0.855796633,-0.080629898,0.201516429,-0.267416,0.161271,-0.415411,1016.547974
912328,-0.014259,-0.08794,-0.018141,0.869476939,-0.078933265,0.213709592,-0.265308,0.163521,-0.421306,1016.547974
912428,0.014102,-0.037574,-0.040768,0.893703469,-0.078615306,0.221843673,-0.258737,0.165154,-0.426226,1016.547974
912528,0.039041,0.015625,-0.055943,0.929449082,-0.083843673,0.210539592,-0.253571,0.174975,-0.434738,1016.547974
912628,0.075328,0.080147,-0.061871,0.957573367,-0.086080612,0.184281429,-0.247476,0.1732,-0.441336,1016.547974
912728,0.110609,0.095686,-0.058832,0.961575204,-0.090699898,0.151218265,-0.24489,0.174896,-0.446257,1016.547974
912828,0.132763,0.062919,-0.053612,0.971025612,-0.110190918,0.128354796,-0.242312,0.177066,-0.450653,1016.547974
912928,0.167931,0.030969,-0.049717,0.989220612,-0.120906122,0.119535306,-0.240699,0.176359,-0.457201,1016.547974
913028,0.221231,0.013846,-0.055593,1.009483469,-0.117148571,0.097362041,-0.234623,0.174038,-0.462824,1016.547974
913128,0.277281,-0.027635,-0.069524,1.032811837,-0.110946735,0.073628776,-0.23304,0.171764,-0.467948,1016.547974
913228,0.352186,-0.059273,-0.085143,1.080912143,-0.118041735,0.090789592,-0.229515,0.167345,-0.470675,1016.547974
913328,0.437374,-0.022078,-0.090211,1.167489592,-0.130258571,0.137887143,-0.226475,0.159495,-0.474579,1016.547974
913428,0.491506,0.043686,-0.082168,1.283231429,-0.126292653,0.186263776,-0.226454,0.150125,-0.477061,1016.547974
913528,0.487482,0.114432,-0.06715,1.421079796,-0.090233367,0.277598673,-0.220545,0.137952,-0.47517,1016.547974
913628,0.442153,0.217615,-0.043558,1.539597551,-0.027754694,0.39548449,-0.217174,0.124702,-0.470831,1016.547974
913728,0.345583,0.363628,-0.019451,1.587352551,0.051995102,0.467455408,-0.209927,0.107636,-0.461171,1016.547974
913828,0.223873,0.560876,-0.021544,1.566108571,0.133684694,0.4932,-0.199688,0.092017,-0.451434,1016.547974
913928,0.094669,0.791141,-0.063389,1.499106429,0.195365714,0.472836735,-0.191572,0.071135,-0.435454,1016.547974
914028,0.025788,0.990323,-0.127334,1.413511633,0.201903776,0.389095,-0.183473,0.051201,-0.418424,1016.547974
914128,0.015169,1.056713,-0.19624,1.346766327,0.186051633,0.220389388,-0.174918,0.028173,-0.399547,1016.547974
914228,0.026152,1.027184,-0.242851,1.324786633,0.155212653,0.055871633,-0.174341,0.006244,-0.380121,1016.547974
914328,0.063879,0.902736,-0.250643,1.297217857,0.099327959,-0.104111327,-0.177325,-0.010365,-0.35592,1016.547974
914428,0.137467,0.693291,-0.206343,1.205977347,0.02644898,-0.256719082,-0.187228,-0.027716,-0.334769,1016.547974
914528,0.193676,0.380938,-0.126634,1.063068265,-0.020665,-0.368474796,-0.200551,-0.043847,-0.317068,1016.547974
914628,0.145347,0.048575,-0.040648,0.94046949,-0.030345,-0.387802551,-0.210836,-0.05841,-0.301789,1016.547974
914728,0.034675,-0.238917,0.031371,0.848161122,0.016179388,-0.339506224,-0.220528,-0.066786,-0.290703,1016.547974
914828,-0.033778,-0.446258,0.061931,0.810731122,0.110059592,-0.269048673,-0.225608,-0.074895,-0.286612,1016.547302
914928,-0.067556,-0.554624,0.053083,0.826414898,0.221486224,-0.178337245,-0.21917,-0.08055,-0.285391,1016.547302
915028,-0.086163,-0.56379,0.036628,0.881803878,0.328688265,-0.068022551,-0.207671,-0.078145,-0.287259,1016.547302
915128,-0.13752,-0.474843,0.028203,1.000429184,0.386458776,0.007608673,-0.200128,-0.069649,-0.289824,1016.547302
915228,-0.221854,-0.301796,0.031569,1.135928469,0.393412245,0.028626429,-0.194959,-0.062793,-0.298988,1016.547302
915328,-0.302893,-0.13276,0.037894,1.214905714,0.370549592,0.008675612,-0.192333,-0.04959,-0.304325,1016.547302
915428,-0.356071,-0.021194,0.032895,1.218625612,0.301410714,-0.030525918,-0.197707,-0.031872,-0.307436,1016.547302
915528,-0.39379,0.011794,0.030438,1.211620102,0.196515918,-0.059997041,-0.211096,-0.01811,-0.308753,1016.547302
915628,-0.439254,0.006918,0.027968,1.180187653,0.078016837,-0.068555102,-0.231884,-0.005532,-0.314147,1016.547302
915728,-0.49735,-0.014651,0.027387,1.119512449,-0.032553571,-0.083662449,-0.251277,0.008253,-0.313968,1016.547302
915828,-0.541356,-0.094767,0.041419,1.037087755,-0.090937347,-0.097337959,-0.270171,0.017569,-0.314516,1016.547302
915928,-0.506393,-0.207304,0.062142,0.967026633,-0.098171429,-0.075013367,-0.28657,0.024379,-0.31569,1016.547302
916028,-0.367504,-0.306324,0.06836,0.908557959,-0.068310408,-0.023473265,-0.302988,0.030643,-0.31589,1016.547302
916128,-0.199133,-0.366218,0.055045,0.875865408,-0.033468061,0.033548776,-0.308439,0.03576,-0.316637,1016.547302
916228,-0.063054,-0.361683,0.042422,0.858192041,-0.007666327,0.092399796,-0.313384,0.035437,-0.318664,1016.547302
916328,0.019045,-0.315551,0.036126,0.840499184,0.009040102,0.127297041,-0.315372,0.03796,-0.318537,1016.547302
916428,0.053061,-0.270894,0.04226,0.809651122,0.017938571,0.135078367,-0.31139,0.036402,-0.318612,1016.549011
916528,0.056595,-0.225834,0.056885,0.773654694,0.025694082,0.126314286,-0.304867,0.036918,-0.321084,1016.549011
916628,0.050554,-0.17966,0.075377,0.740676633,0.029306122,0.110491735,-0.296912,0.033778,-0.320734,1016.549011
916728,0.041959,-0.126594,0.094396,0.705728571,0.031414184,0.092096939,-0.290932,0.035178,-0.320656,1016.549011
916828,0.025863,-0.083181,0.125138,0.681771735,0.026961122,0.065191122,-0.27895,0.034563,-0.322177,1016.549011
916928,0.002815,-0.062744,0.160353,0.677129388,0.022097653,0.037434286,-0.268473,0.03295,-0.323249,1016.549011
917028,-0.005141,-0.085675,0.193105,0.687541224,0.024485816,0.018552143,-0.258521,0.027311,-0.323526,1016.549011
917128,0.004359,-0.138233,0.216016,0.708427245,0.028835612,0.013533878,-0.247478,0.027853,-0.327995,1016.549011
917228,0.036505,-0.173,0.228121,0.735548878,0.034426327,0.022585,-0.240403,0.02701,-0.333542,1016.549011
917328,0.077697,-0.185933,0.226977,0.759081837,0.040065,0.030623265,-0.233865,0.025582,-0.337115,1016.549011
917428,0.116222,-0.187955,0.216368,0.779296122,0.043917755,0.027937857,-0.226802,0.023719,-0.342212,1016.549011
917528,0.155206,-0.192939,0.194166,0.802215408,0.051332041,0.020568163,-0.220287,0.024709,-0.344158,1016.549011
917628,0.18001,-0.211221,0.163061,0.823797041,0.065932449,0.02244449,-0.218624,0.025617,-0.353129,1016.549011
917728,0.193192,-0.240057,0.130425,0.847950204,0.086497959,0.049795306,-0.21752,0.023897,-0.359228,1016.549011
917828,0.208921,-0.245616,0.101317,0.868751122,0.111505306,0.088828673,-0.217986,0.026469,-0.360601,1016.549011
917928,0.21388,-0.216596,0.078734,0.87425449,0.135416429,0.120414286,-0.219414,0.022201,-0.364828,1016.549011
918028,0.202089,-0.162899,0.068404,0.86642102,0.153646633,0.158912347,-0.217279,0.024025,-0.372248,1016.550781
918128,0.177105,-0.113438,0.059675,0.858123673,0.150973878,0.20303102,-0.217762,0.027046,-0.372596,1016.550781
918228,0.138219,-0.025069,0.055851,0.868526939,0.138053469,0.232874184,-0.216581,0.031972,-0.381863,1016.550781
918328,0.122341,0.088696,0.059415,0.887038469,0.124412755,0.22560398,-0.209994,0.032159,-0.387859,1016.550781
918428,0.125917,0.203813,0.064032,0.905959898,0.118421633,0.192657041,-0.203913,0.032827,-0.393329,1016.550781
918528,0.134226,0.279536,0.061307,0.912902449,0.109562143,0.162697041,-0.196796,0.03507,-0.400723,1016.550781
918628,0.133783,0.302283,0.059446,0.916377245,0.098011633,0.164898469,-0.188713,0.036229,-0.406667,1016.550781
918728,0.107153,0.303903,0.066721,0.934023163,0.08822602,0.178745816,-0.183043,0.044572,-0.415755,1016.550781
918828,0.057969,0.294431,0.077825,0.95607051,0.08378051,0.174825612,-0.173459,0.043738,-0.422301,1016.550781
918928,-0.00074,0.2904,0.096033,0.985208673,0.085397143,0.161769388,-0.165801,0.049059,-0.43154,1016.550781
919028,-0.051327,0.285684,0.113313,1.005715918,0.099333163,0.121380714,-0.160759,0.052114,-0.434385,1016.550781
919128,-0.106286,0.246851,0.125,1.02946,0.124302449,0.074261429,-0.152663,0.05529,-0.440728,1016.550781
919228,-0.177012,0.179447,0.125692,1.076965408,0.159178163,0.058280612,-0.15055,0.06053,-0.446471,1016.550781
919328,-0.255745,0.133289,0.118826,1.152501429,0.186193776,0.096016633,-0.149506,0.066091,-0.44819,1016.550781
919428,-0.321314,0.125867,0.107996,1.222532449,0.185146122,0.170120612,-0.147434,0.069241,-0.452036,1016.550781
919528,-0.34436,0.157682,0.085049,1.281561429,0.167300612,0.279497041,-0.14743,0.071732,-0.451909,1016.550781
919628,-0.305269,0.221503,0.057793,1.323786633,0.12733551,0.384043163,-0.145005,0.071026,-0.448435,1016.549011
919728,-0.231539,0.352905,0.038022,1.370018571,0.067861429,0.453496633,-0.135595,0.071728,-0.445382,1016.549011
919828,-0.128913,0.562196,0.053028,1.436385204,-0.01947898,0.459496122,-0.129336,0.064618,-0.434715,1016.549011
919928,-0.044121,0.805074,0.054888,1.505137857,-0.081056633,0.381803061,-0.118623,0.061825,-0.421818,1016.549011
920028,0.01856,0.988092,0.083587,1.500085816,-0.131407449,0.27101051,-0.106492,0.052363,-0.405752,1016.549011
920128,0.032963,1.093866,0.139762,1.474401122,-0.103534694,0.128146939,-0.10307,0.037949,-0.377423,1016.549011
920228,0.001163,1.084169,0.190527,1.471581633,-0.047335816,0.015098163,-0.101109,0.021662,-0.351195,1016.549011
920328,-0.02343,0.993559,0.196455,1.447945714,0.036365408,-0.077306327,-0.114186,0.004375,-0.320024,1016.549011
920428,-0.034573,0.782788,0.128724,1.326132449,0.135064898,-0.259605204,-0.140059,-0.008833,-0.296677,1016.549011
920528,-0.07068,0.480021,-0.005826,1.196133061,0.140594796,-0.411202041,-0.16633,-0.022766,-0.278878,1016.549011
920628,-0.094558,0.165319,-0.122777,1.11284398,0.03906449,-0.432300918,-0.199435,-0.031268,-0.267824,1016.549011
920728,-0.102998,-0.135507,-0.154661,1.028899184,-0.053779898,-0.387297857,-0.225899,-0.035477,-0.265062,1016.549011
920828,-0.145867,-0.423791,-0.126057,0.95545949,-0.121634082,-0.298924286,-0.252782,-0.036497,-0.266147,1016.549011
920928,-0.119512,-0.623166,-0.090498,0.938672755,-0.19932602,-0.128446122,-0.270642,-0.032557,-0.269473,1016.549011
921028,0.006242,-0.627139,-0.068089,0.996958061,-0.252376939,0.018551939,-0.279652,-0.035998,-0.267654,1016.549011
921128,0.175685,-0.407545,-0.04839,1.099708163,-0.267048367,0.106307449,-0.286119,-0.03637,-0.268182,1016.549011
921228,0.330796,-0.110044,-0.037717,1.157093265,-0.234347143,0.118029592,-0.2916,-0.042237,-0.268988,1016.549011
921328,0.432522,0.086739,-0.043253,1.145114592,-0.159835918,0.07083449,-0.293143,-0.048787,-0.267319,1016.550781
921428,0.480998,0.14924,-0.058228,1.117934082,-0.079958878,0.050296531,-0.297247,-0.058455,-0.262305,1016.550781
921528,0.490805,0.149692,-0.073477,1.08413898,0.002153061,0.048631224,-0.306269,-0.063913,-0.260089,1016.550781
921628,0.454044,0.117894,-0.095193,1.030316633,0.089872959,0.028369694,-0.310831,-0.071484,-0.256972,1016.550781
921728,0.381833,0.058883,-0.126086,0.950024286,0.152187143,0.01632898,-0.319861,-0.075971,-0.254205,1016.550781
921828,0.308176,0.003679,-0.167067,0.868079796,0.182590612,0.021948469,-0.323805,-0.078776,-0.256858,1016.550781
921928,0.232837,-0.043186,-0.212532,0.795372245,0.181985816,0.035884082,-0.326668,-0.075925,-0.263229,1016.550781
922028,0.14653,-0.079913,-0.242848,0.748459694,0.156523265,0.048601122,-0.327057,-0.071666,-0.268524,1016.550781
922128,0.047305,-0.11578,-0.251933,0.723312449,0.110172551,0.055896939,-0.323467,-0.066498,-0.273267,1016.550781
922228,-0.043586,-0.157078,-0.23498,0.711109694,0.055495204,0.056437959,-0.320355,-0.059282,-0.278908,1016.550781
922328,-0.09509,-0.187222,-0.19831,0.712520204,0.000579286,0.064872653,-0.32122,-0.053472,-0.285126,1016.550781
922428,-0.110387,-0.188084,-0.157226,0.725372143,-0.037088878,0.080836429,-0.318997,-0.043484,-0.296138,1016.550781
922528,-0.108848,-0.153615,-0.119272,0.739731327,-0.056585714,0.096419694,-0.316885,-0.033784,-0.301153,1016.550781
922628,-0.09902,-0.105509,-0.094346,0.74893,-0.060123469,0.101555,-0.317818,-0.029638,-0.303949,1016.550781
922728,-0.098683,-0.06361,-0.081995,0.753005204,-0.055073673,0.099617245,-0.318126,-0.021699,-0.313064,1016.550781
922828,-0.113951,-0.039953,-0.084753,0.755155408,-0.042138163,0.09525449,-0.314489,-0.015414,-0.320255,1016.550781
922928,-0.130254,-0.029616,-0.090326,0.756703163,-0.033128265,0.097339898,-0.315326,-0.009034,-0.327948,1016.545044
923028,-0.144574,-0.02719,-0.08188,0.770750816,-0.028320204,0.102519898,-0.314683,-0.000733,-0.334538,1016.545044
923128,-0.17161,-0.017209,-0.069865,0.782670612,-0.019262347,0.092849388,-0.311993,0.007182,-0.344153,1016.545044
923228,-0.201126,-0.02556,-0.059162,0.790726327,-0.015508163,0.074665204,-0.311819,0.01656,-0.352192,1016.545044
923328,-0.222457,-0.06717,-0.057187,0.791325204,-0.025372755,0.070331939,-0.307679,0.025328,-0.359256,1016.545044
923428,-0.22784,-0.15994,-0.052823,0.799493776,-0.042528367,0.080145204,-0.308023,0.034167,-0.366321,1016.545044
923528,-0.213252,-0.252246,-0.048711,0.823861531,-0.059284082,0.100716531,-0.306402,0.042902,-0.371887,1016.545044
923628,-0.195637,-0.311243,-0.039192,0.850315816,-0.079788878,0.124788571,-0.307728,0.048815,-0.380104,1016.545044
923728,-0.185002,-0.332891,-0.021506,0.858594388,-0.099565714,0.149223571,-0.30758,0.053661,-0.387373,1016.545044
923828,-0.184229,-0.322082,-0.004831,0.866747347,-0.112539592,0.178827449,-0.309471,0.058916,-0.392117,1016.545044
